Index,State,Year,DoY,Event_Label,Event_Obs,Date,Sex,Site,Orchard,Genotype,Tree,X,Y,Source
1635,2,1999,156,first_flowering,2,1999-06-05,FEMALE,PGTIS,223,1483,3,H,7,Rita Wagner
1635,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1483,3,H,7,Rita Wagner
1635,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1483,3,H,7,Rita Wagner
1636,1,1999,162,before_flowering,1,1999-06-11,FEMALE,PGTIS,223,1541,3,J,5,Rita Wagner
1636,2,1999,164,first_flowering,2,1999-06-13,FEMALE,PGTIS,223,1541,3,J,5,Rita Wagner
1636,2,1999,170,last_flowering,3,1999-06-19,FEMALE,PGTIS,223,1541,3,J,5,Rita Wagner
1636,3,1999,172,past_flowering,4,1999-06-21,FEMALE,PGTIS,223,1541,3,J,5,Rita Wagner
1638,1,1999,158,before_flowering,1,1999-06-07,MALE,PGTIS,223,1483,3,H,7,Rita Wagner
1638,2,1999,160,first_flowering,2,1999-06-09,MALE,PGTIS,223,1483,3,H,7,Rita Wagner
1638,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1483,3,H,7,Rita Wagner
1638,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1483,3,H,7,Rita Wagner
1639,1,1999,156,before_flowering,1,1999-06-05,MALE,PGTIS,223,1541,3,J,5,Rita Wagner
1639,2,1999,158,first_flowering,2,1999-06-07,MALE,PGTIS,223,1541,3,J,5,Rita Wagner
1639,2,1999,166,last_flowering,3,1999-06-15,MALE,PGTIS,223,1541,3,J,5,Rita Wagner
1639,3,1999,168,past_flowering,4,1999-06-17,MALE,PGTIS,223,1541,3,J,5,Rita Wagner
1640,1,1999,164,before_flowering,1,1999-06-13,FEMALE,PGTIS,223,1489,4,I,15,Rita Wagner
1640,2,1999,166,first_flowering,2,1999-06-15,FEMALE,PGTIS,223,1489,4,I,15,Rita Wagner
1640,2,1999,170,last_flowering,3,1999-06-19,FEMALE,PGTIS,223,1489,4,I,15,Rita Wagner
1640,3,1999,172,past_flowering,4,1999-06-21,FEMALE,PGTIS,223,1489,4,I,15,Rita Wagner
1641,1,1999,164,before_flowering,1,1999-06-13,FEMALE,PGTIS,223,1541,4,J,12,Rita Wagner
1641,2,1999,166,first_flowering,2,1999-06-15,FEMALE,PGTIS,223,1541,4,J,12,Rita Wagner
1641,2,1999,172,last_flowering,3,1999-06-21,FEMALE,PGTIS,223,1541,4,J,12,Rita Wagner
1641,3,1999,174,past_flowering,4,1999-06-23,FEMALE,PGTIS,223,1541,4,J,12,Rita Wagner
1643,1,1999,156,before_flowering,1,1999-06-05,MALE,PGTIS,223,1541,4,J,12,Rita Wagner
1643,2,1999,158,first_flowering,2,1999-06-07,MALE,PGTIS,223,1541,4,J,12,Rita Wagner
1643,2,1999,166,last_flowering,3,1999-06-15,MALE,PGTIS,223,1541,4,J,12,Rita Wagner
1643,3,1999,168,past_flowering,4,1999-06-17,MALE,PGTIS,223,1541,4,J,12,Rita Wagner
1644,1,1999,156,before_flowering,1,1999-06-05,FEMALE,PGTIS,223,1563,5,J,19,Rita Wagner
1644,2,1999,158,first_flowering,2,1999-06-07,FEMALE,PGTIS,223,1563,5,J,19,Rita Wagner
1644,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1563,5,J,19,Rita Wagner
1644,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1563,5,J,19,Rita Wagner
1645,1,1999,152,before_flowering,1,1999-06-01,MALE,PGTIS,223,1563,5,J,19,Rita Wagner
1645,2,1999,154,first_flowering,2,1999-06-03,MALE,PGTIS,223,1563,5,J,19,Rita Wagner
1645,2,1999,166,last_flowering,3,1999-06-15,MALE,PGTIS,223,1563,5,J,19,Rita Wagner
1645,3,1999,168,past_flowering,4,1999-06-17,MALE,PGTIS,223,1563,5,J,19,Rita Wagner
1646,1,1999,162,before_flowering,1,1999-06-11,FEMALE,PGTIS,223,1468,6,N,1,Rita Wagner
1646,2,1999,164,first_flowering,2,1999-06-13,FEMALE,PGTIS,223,1468,6,N,1,Rita Wagner
1646,2,1999,168,last_flowering,3,1999-06-17,FEMALE,PGTIS,223,1468,6,N,1,Rita Wagner
1646,3,1999,170,past_flowering,4,1999-06-19,FEMALE,PGTIS,223,1468,6,N,1,Rita Wagner
1647,1,1999,156,before_flowering,1,1999-06-05,FEMALE,PGTIS,223,1476,6,O,2,Rita Wagner
1647,2,1999,158,first_flowering,2,1999-06-07,FEMALE,PGTIS,223,1476,6,O,2,Rita Wagner
1647,2,1999,168,last_flowering,3,1999-06-17,FEMALE,PGTIS,223,1476,6,O,2,Rita Wagner
1647,3,1999,170,past_flowering,4,1999-06-19,FEMALE,PGTIS,223,1476,6,O,2,Rita Wagner
1648,1,1999,160,before_flowering,1,1999-06-09,FEMALE,PGTIS,223,1480,6,N,2,Rita Wagner
1648,2,1999,162,first_flowering,2,1999-06-11,FEMALE,PGTIS,223,1480,6,N,2,Rita Wagner
1648,2,1999,170,last_flowering,3,1999-06-19,FEMALE,PGTIS,223,1480,6,N,2,Rita Wagner
1648,3,1999,172,past_flowering,4,1999-06-21,FEMALE,PGTIS,223,1480,6,N,2,Rita Wagner
1649,1,1999,156,before_flowering,1,1999-06-05,FEMALE,PGTIS,223,1482,6,Q,2,Rita Wagner
1649,2,1999,158,first_flowering,2,1999-06-07,FEMALE,PGTIS,223,1482,6,Q,2,Rita Wagner
1649,2,1999,168,last_flowering,3,1999-06-17,FEMALE,PGTIS,223,1482,6,Q,2,Rita Wagner
1649,3,1999,170,past_flowering,4,1999-06-19,FEMALE,PGTIS,223,1482,6,Q,2,Rita Wagner
1650,1,1999,156,before_flowering,1,1999-06-05,FEMALE,PGTIS,223,1563,6,M,1,Rita Wagner
1650,2,1999,158,first_flowering,2,1999-06-07,FEMALE,PGTIS,223,1563,6,M,1,Rita Wagner
1650,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1563,6,M,1,Rita Wagner
1650,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1563,6,M,1,Rita Wagner
1651,1,1999,154,before_flowering,1,1999-06-03,MALE,PGTIS,223,1468,6,N,1,Rita Wagner
1651,2,1999,156,first_flowering,2,1999-06-05,MALE,PGTIS,223,1468,6,N,1,Rita Wagner
1651,2,1999,166,last_flowering,3,1999-06-15,MALE,PGTIS,223,1468,6,N,1,Rita Wagner
1651,3,1999,168,past_flowering,4,1999-06-17,MALE,PGTIS,223,1468,6,N,1,Rita Wagner
1652,1,1999,154,before_flowering,1,1999-06-03,MALE,PGTIS,223,1476,6,O,2,Rita Wagner
1652,2,1999,156,first_flowering,2,1999-06-05,MALE,PGTIS,223,1476,6,O,2,Rita Wagner
1652,2,1999,166,last_flowering,3,1999-06-15,MALE,PGTIS,223,1476,6,O,2,Rita Wagner
1652,3,1999,168,past_flowering,4,1999-06-17,MALE,PGTIS,223,1476,6,O,2,Rita Wagner
1653,1,1999,156,before_flowering,1,1999-06-05,MALE,PGTIS,223,1480,6,N,2,Rita Wagner
1653,2,1999,158,first_flowering,2,1999-06-07,MALE,PGTIS,223,1480,6,N,2,Rita Wagner
1653,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1480,6,N,2,Rita Wagner
1653,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1480,6,N,2,Rita Wagner
1654,1,1999,156,before_flowering,1,1999-06-05,MALE,PGTIS,223,1482,6,Q,2,Rita Wagner
1654,2,1999,158,first_flowering,2,1999-06-07,MALE,PGTIS,223,1482,6,Q,2,Rita Wagner
1654,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1482,6,Q,2,Rita Wagner
1654,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1482,6,Q,2,Rita Wagner
1655,1,1999,154,before_flowering,1,1999-06-03,MALE,PGTIS,223,1563,6,M,1,Rita Wagner
1655,2,1999,156,first_flowering,2,1999-06-05,MALE,PGTIS,223,1563,6,M,1,Rita Wagner
1655,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1563,6,M,1,Rita Wagner
1655,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1563,6,M,1,Rita Wagner
1656,1,1999,156,before_flowering,1,1999-06-05,FEMALE,PGTIS,223,1469,7,Q,3,Rita Wagner
1656,2,1999,158,first_flowering,2,1999-06-07,FEMALE,PGTIS,223,1469,7,Q,3,Rita Wagner
1656,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1469,7,Q,3,Rita Wagner
1656,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1469,7,Q,3,Rita Wagner
1657,1,1999,156,before_flowering,1,1999-06-05,FEMALE,PGTIS,223,1476,7,Q,4,Rita Wagner
1657,2,1999,158,first_flowering,2,1999-06-07,FEMALE,PGTIS,223,1476,7,Q,4,Rita Wagner
1657,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1476,7,Q,4,Rita Wagner
1657,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1476,7,Q,4,Rita Wagner
1658,1,1999,164,before_flowering,1,1999-06-13,FEMALE,PGTIS,223,1490,7,T,3,Rita Wagner
1658,2,1999,166,first_flowering,2,1999-06-15,FEMALE,PGTIS,223,1490,7,T,3,Rita Wagner
1658,2,1999,170,last_flowering,3,1999-06-19,FEMALE,PGTIS,223,1490,7,T,3,Rita Wagner
1658,3,1999,172,past_flowering,4,1999-06-21,FEMALE,PGTIS,223,1490,7,T,3,Rita Wagner
1659,1,1999,162,before_flowering,1,1999-06-11,FEMALE,PGTIS,223,1558,7,Q,6,Rita Wagner
1659,2,1999,164,first_flowering,2,1999-06-13,FEMALE,PGTIS,223,1558,7,Q,6,Rita Wagner
1659,2,1999,170,last_flowering,3,1999-06-19,FEMALE,PGTIS,223,1558,7,Q,6,Rita Wagner
1659,3,1999,172,past_flowering,4,1999-06-21,FEMALE,PGTIS,223,1558,7,Q,6,Rita Wagner
1660,1,1999,152,before_flowering,1,1999-06-01,MALE,PGTIS,223,1469,7,Q,3,Rita Wagner
1660,2,1999,154,first_flowering,2,1999-06-03,MALE,PGTIS,223,1469,7,Q,3,Rita Wagner
1660,2,1999,166,last_flowering,3,1999-06-15,MALE,PGTIS,223,1469,7,Q,3,Rita Wagner
1660,3,1999,168,past_flowering,4,1999-06-17,MALE,PGTIS,223,1469,7,Q,3,Rita Wagner
1661,2,1999,152,first_flowering,2,1999-06-01,MALE,PGTIS,223,1476,7,Q,4,Rita Wagner
1661,2,1999,162,last_flowering,3,1999-06-11,MALE,PGTIS,223,1476,7,Q,4,Rita Wagner
1661,3,1999,164,past_flowering,4,1999-06-13,MALE,PGTIS,223,1476,7,Q,4,Rita Wagner
1662,1,1999,154,before_flowering,1,1999-06-03,MALE,PGTIS,223,1490,7,T,3,Rita Wagner
1662,2,1999,156,first_flowering,2,1999-06-05,MALE,PGTIS,223,1490,7,T,3,Rita Wagner
1662,2,1999,172,last_flowering,3,1999-06-21,MALE,PGTIS,223,1490,7,T,3,Rita Wagner
1662,3,1999,174,past_flowering,4,1999-06-23,MALE,PGTIS,223,1490,7,T,3,Rita Wagner
1663,1,1999,160,before_flowering,1,1999-06-09,MALE,PGTIS,223,1558,7,Q,6,Rita Wagner
1663,2,1999,162,first_flowering,2,1999-06-11,MALE,PGTIS,223,1558,7,Q,6,Rita Wagner
1663,2,1999,170,last_flowering,3,1999-06-19,MALE,PGTIS,223,1558,7,Q,6,Rita Wagner
1663,3,1999,172,past_flowering,4,1999-06-21,MALE,PGTIS,223,1558,7,Q,6,Rita Wagner
1664,1,1999,156,before_flowering,1,1999-06-05,FEMALE,PGTIS,223,1470,8,Q,11,Rita Wagner
1664,2,1999,158,first_flowering,2,1999-06-07,FEMALE,PGTIS,223,1470,8,Q,11,Rita Wagner
1664,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1470,8,Q,11,Rita Wagner
1664,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1470,8,Q,11,Rita Wagner
1665,1,1999,160,before_flowering,1,1999-06-09,FEMALE,PGTIS,223,1480,8,N,6,Rita Wagner
1665,2,1999,162,first_flowering,2,1999-06-11,FEMALE,PGTIS,223,1480,8,N,6,Rita Wagner
1665,2,1999,168,last_flowering,3,1999-06-17,FEMALE,PGTIS,223,1480,8,N,6,Rita Wagner
1665,3,1999,170,past_flowering,4,1999-06-19,FEMALE,PGTIS,223,1480,8,N,6,Rita Wagner
1666,1,1999,156,before_flowering,1,1999-06-05,FEMALE,PGTIS,223,1485,8,Q,8,Rita Wagner
1666,2,1999,158,first_flowering,2,1999-06-07,FEMALE,PGTIS,223,1485,8,Q,8,Rita Wagner
1666,2,1999,168,last_flowering,3,1999-06-17,FEMALE,PGTIS,223,1485,8,Q,8,Rita Wagner
1666,3,1999,170,past_flowering,4,1999-06-19,FEMALE,PGTIS,223,1485,8,Q,8,Rita Wagner
1667,1,1999,164,before_flowering,1,1999-06-13,FEMALE,PGTIS,223,1487,8,Q,9,Rita Wagner
1667,2,1999,166,first_flowering,2,1999-06-15,FEMALE,PGTIS,223,1487,8,Q,9,Rita Wagner
1667,2,1999,172,last_flowering,3,1999-06-21,FEMALE,PGTIS,223,1487,8,Q,9,Rita Wagner
1667,3,1999,174,past_flowering,4,1999-06-23,FEMALE,PGTIS,223,1487,8,Q,9,Rita Wagner
1668,1,1999,162,before_flowering,1,1999-06-11,FEMALE,PGTIS,223,1558,8,O,8,Rita Wagner
1668,2,1999,164,first_flowering,2,1999-06-13,FEMALE,PGTIS,223,1558,8,O,8,Rita Wagner
1668,2,1999,170,last_flowering,3,1999-06-19,FEMALE,PGTIS,223,1558,8,O,8,Rita Wagner
1668,3,1999,172,past_flowering,4,1999-06-21,FEMALE,PGTIS,223,1558,8,O,8,Rita Wagner
1669,1,1999,158,before_flowering,1,1999-06-07,MALE,PGTIS,223,1470,8,Q,11,Rita Wagner
1669,2,1999,160,first_flowering,2,1999-06-09,MALE,PGTIS,223,1470,8,Q,11,Rita Wagner
1669,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1470,8,Q,11,Rita Wagner
1669,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1470,8,Q,11,Rita Wagner
1670,1,1999,160,before_flowering,1,1999-06-09,MALE,PGTIS,223,1480,8,N,6,Rita Wagner
1670,2,1999,162,first_flowering,2,1999-06-11,MALE,PGTIS,223,1480,8,N,6,Rita Wagner
1670,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1480,8,N,6,Rita Wagner
1670,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1480,8,N,6,Rita Wagner
1671,1,1999,156,before_flowering,1,1999-06-05,MALE,PGTIS,223,1485,8,Q,8,Rita Wagner
1671,2,1999,158,first_flowering,2,1999-06-07,MALE,PGTIS,223,1485,8,Q,8,Rita Wagner
1671,2,1999,172,last_flowering,3,1999-06-21,MALE,PGTIS,223,1485,8,Q,8,Rita Wagner
1671,3,1999,174,past_flowering,4,1999-06-23,MALE,PGTIS,223,1485,8,Q,8,Rita Wagner
1672,1,1999,156,before_flowering,1,1999-06-05,MALE,PGTIS,223,1487,8,Q,9,Rita Wagner
1672,2,1999,158,first_flowering,2,1999-06-07,MALE,PGTIS,223,1487,8,Q,9,Rita Wagner
1672,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1487,8,Q,9,Rita Wagner
1672,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1487,8,Q,9,Rita Wagner
1673,1,1999,160,before_flowering,1,1999-06-09,MALE,PGTIS,223,1558,8,O,8,Rita Wagner
1673,2,1999,162,first_flowering,2,1999-06-11,MALE,PGTIS,223,1558,8,O,8,Rita Wagner
1673,2,1999,170,last_flowering,3,1999-06-19,MALE,PGTIS,223,1558,8,O,8,Rita Wagner
1673,3,1999,172,past_flowering,4,1999-06-21,MALE,PGTIS,223,1558,8,O,8,Rita Wagner
1674,1,1999,156,before_flowering,1,1999-06-05,FEMALE,PGTIS,223,1469,9,T,5,Rita Wagner
1674,2,1999,158,first_flowering,2,1999-06-07,FEMALE,PGTIS,223,1469,9,T,5,Rita Wagner
1674,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1469,9,T,5,Rita Wagner
1674,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1469,9,T,5,Rita Wagner
1675,1,1999,154,before_flowering,1,1999-06-03,FEMALE,PGTIS,223,1483,9,P,14,Rita Wagner
1675,2,1999,156,first_flowering,2,1999-06-05,FEMALE,PGTIS,223,1483,9,P,14,Rita Wagner
1675,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1483,9,P,14,Rita Wagner
1675,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1483,9,P,14,Rita Wagner
1676,1,1999,152,before_flowering,1,1999-06-01,MALE,PGTIS,223,1469,9,T,5,Rita Wagner
1676,2,1999,154,first_flowering,2,1999-06-03,MALE,PGTIS,223,1469,9,T,5,Rita Wagner
1676,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1469,9,T,5,Rita Wagner
1676,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1469,9,T,5,Rita Wagner
1677,1,1999,154,before_flowering,1,1999-06-03,MALE,PGTIS,223,1483,9,P,14,Rita Wagner
1677,2,1999,156,first_flowering,2,1999-06-05,MALE,PGTIS,223,1483,9,P,14,Rita Wagner
1677,2,1999,166,last_flowering,3,1999-06-15,MALE,PGTIS,223,1483,9,P,14,Rita Wagner
1677,3,1999,168,past_flowering,4,1999-06-17,MALE,PGTIS,223,1483,9,P,14,Rita Wagner
1678,1,1999,160,before_flowering,1,1999-06-09,FEMALE,PGTIS,223,1468,10,O,16,Rita Wagner
1678,2,1999,162,first_flowering,2,1999-06-11,FEMALE,PGTIS,223,1468,10,O,16,Rita Wagner
1678,2,1999,168,last_flowering,3,1999-06-17,FEMALE,PGTIS,223,1468,10,O,16,Rita Wagner
1678,3,1999,170,past_flowering,4,1999-06-19,FEMALE,PGTIS,223,1468,10,O,16,Rita Wagner
1679,1,1999,164,before_flowering,1,1999-06-13,FEMALE,PGTIS,223,1487,10,Q,17,Rita Wagner
1679,2,1999,166,first_flowering,2,1999-06-15,FEMALE,PGTIS,223,1487,10,Q,17,Rita Wagner
1679,2,1999,172,last_flowering,3,1999-06-21,FEMALE,PGTIS,223,1487,10,Q,17,Rita Wagner
1679,3,1999,174,past_flowering,4,1999-06-23,FEMALE,PGTIS,223,1487,10,Q,17,Rita Wagner
1680,1,1999,154,before_flowering,1,1999-06-03,MALE,PGTIS,223,1468,10,O,16,Rita Wagner
1680,2,1999,156,first_flowering,2,1999-06-05,MALE,PGTIS,223,1468,10,O,16,Rita Wagner
1680,2,1999,166,last_flowering,3,1999-06-15,MALE,PGTIS,223,1468,10,O,16,Rita Wagner
1680,3,1999,168,past_flowering,4,1999-06-17,MALE,PGTIS,223,1468,10,O,16,Rita Wagner
1681,1,1999,156,before_flowering,1,1999-06-05,MALE,PGTIS,223,1487,10,Q,17,Rita Wagner
1681,2,1999,158,first_flowering,2,1999-06-07,MALE,PGTIS,223,1487,10,Q,17,Rita Wagner
1681,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1487,10,Q,17,Rita Wagner
1681,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1487,10,Q,17,Rita Wagner
1682,1,1999,156,before_flowering,1,1999-06-05,FEMALE,PGTIS,223,1471,11,Z,1,Rita Wagner
1682,2,1999,158,first_flowering,2,1999-06-07,FEMALE,PGTIS,223,1471,11,Z,1,Rita Wagner
1682,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1471,11,Z,1,Rita Wagner
1682,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1471,11,Z,1,Rita Wagner
1683,1,1999,154,before_flowering,1,1999-06-03,FEMALE,PGTIS,223,1482,11,Y,3,Rita Wagner
1683,2,1999,156,first_flowering,2,1999-06-05,FEMALE,PGTIS,223,1482,11,Y,3,Rita Wagner
1683,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1482,11,Y,3,Rita Wagner
1683,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1482,11,Y,3,Rita Wagner
1684,1,1999,156,before_flowering,1,1999-06-05,MALE,PGTIS,223,1471,11,Z,1,Rita Wagner
1684,2,1999,158,first_flowering,2,1999-06-07,MALE,PGTIS,223,1471,11,Z,1,Rita Wagner
1684,2,1999,164,last_flowering,3,1999-06-13,MALE,PGTIS,223,1471,11,Z,1,Rita Wagner
1684,3,1999,166,past_flowering,4,1999-06-15,MALE,PGTIS,223,1471,11,Z,1,Rita Wagner
1685,1,1999,156,before_flowering,1,1999-06-05,MALE,PGTIS,223,1482,11,Y,3,Rita Wagner
1685,2,1999,158,first_flowering,2,1999-06-07,MALE,PGTIS,223,1482,11,Y,3,Rita Wagner
1685,2,1999,166,last_flowering,3,1999-06-15,MALE,PGTIS,223,1482,11,Y,3,Rita Wagner
1685,3,1999,168,past_flowering,4,1999-06-17,MALE,PGTIS,223,1482,11,Y,3,Rita Wagner
1686,1,1999,160,before_flowering,1,1999-06-09,FEMALE,PGTIS,223,1473,12,U,6,Rita Wagner
1686,2,1999,162,first_flowering,2,1999-06-11,FEMALE,PGTIS,223,1473,12,U,6,Rita Wagner
1686,2,1999,168,last_flowering,3,1999-06-17,FEMALE,PGTIS,223,1473,12,U,6,Rita Wagner
1686,3,1999,170,past_flowering,4,1999-06-19,FEMALE,PGTIS,223,1473,12,U,6,Rita Wagner
1687,1,1999,156,before_flowering,1,1999-06-05,FEMALE,PGTIS,223,1474,12,U,14,Rita Wagner
1687,2,1999,158,first_flowering,2,1999-06-07,FEMALE,PGTIS,223,1474,12,U,14,Rita Wagner
1687,2,1999,168,last_flowering,3,1999-06-17,FEMALE,PGTIS,223,1474,12,U,14,Rita Wagner
1687,3,1999,170,past_flowering,4,1999-06-19,FEMALE,PGTIS,223,1474,12,U,14,Rita Wagner
1688,2,1999,152,first_flowering,2,1999-06-01,FEMALE,PGTIS,223,1501,12,DD,9,Rita Wagner
1688,2,1999,162,last_flowering,3,1999-06-11,FEMALE,PGTIS,223,1501,12,DD,9,Rita Wagner
1688,3,1999,164,past_flowering,4,1999-06-13,FEMALE,PGTIS,223,1501,12,DD,9,Rita Wagner
1689,1,1999,156,before_flowering,1,1999-06-05,MALE,PGTIS,223,1473,12,U,6,Rita Wagner
1689,2,1999,158,first_flowering,2,1999-06-07,MALE,PGTIS,223,1473,12,U,6,Rita Wagner
1689,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1473,12,U,6,Rita Wagner
1689,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1473,12,U,6,Rita Wagner
1690,1,1999,158,before_flowering,1,1999-06-07,MALE,PGTIS,223,1474,12,U,14,Rita Wagner
1690,2,1999,160,first_flowering,2,1999-06-09,MALE,PGTIS,223,1474,12,U,14,Rita Wagner
1690,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1474,12,U,14,Rita Wagner
1690,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1474,12,U,14,Rita Wagner
1691,2,1999,152,first_flowering,2,1999-06-01,MALE,PGTIS,223,1501,12,DD,9,Rita Wagner
1691,2,1999,162,last_flowering,3,1999-06-11,MALE,PGTIS,223,1501,12,DD,9,Rita Wagner
1691,3,1999,164,past_flowering,4,1999-06-13,MALE,PGTIS,223,1501,12,DD,9,Rita Wagner
1692,1,1999,156,before_flowering,1,1999-06-05,FEMALE,PGTIS,223,1471,13,CC,4,Rita Wagner
1692,2,1999,158,first_flowering,2,1999-06-07,FEMALE,PGTIS,223,1471,13,CC,4,Rita Wagner
1692,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1471,13,CC,4,Rita Wagner
1692,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1471,13,CC,4,Rita Wagner
1693,1,1999,162,before_flowering,1,1999-06-11,FEMALE,PGTIS,223,1490,13,X,7,Rita Wagner
1693,2,1999,164,first_flowering,2,1999-06-13,FEMALE,PGTIS,223,1490,13,X,7,Rita Wagner
1693,2,1999,170,last_flowering,3,1999-06-19,FEMALE,PGTIS,223,1490,13,X,7,Rita Wagner
1693,3,1999,172,past_flowering,4,1999-06-21,FEMALE,PGTIS,223,1490,13,X,7,Rita Wagner
1694,1,1999,154,before_flowering,1,1999-06-03,FEMALE,PGTIS,223,1501,13,V,13,Rita Wagner
1694,2,1999,156,first_flowering,2,1999-06-05,FEMALE,PGTIS,223,1501,13,V,13,Rita Wagner
1694,2,1999,162,last_flowering,3,1999-06-11,FEMALE,PGTIS,223,1501,13,V,13,Rita Wagner
1694,3,1999,164,past_flowering,4,1999-06-13,FEMALE,PGTIS,223,1501,13,V,13,Rita Wagner
1695,1,1999,158,before_flowering,1,1999-06-07,FEMALE,PGTIS,223,1530,13,BB,11,Rita Wagner
1695,2,1999,160,first_flowering,2,1999-06-09,FEMALE,PGTIS,223,1530,13,BB,11,Rita Wagner
1695,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1530,13,BB,11,Rita Wagner
1695,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1530,13,BB,11,Rita Wagner
1696,1,1999,156,before_flowering,1,1999-06-05,MALE,PGTIS,223,1471,13,CC,4,Rita Wagner
1696,2,1999,158,first_flowering,2,1999-06-07,MALE,PGTIS,223,1471,13,CC,4,Rita Wagner
1696,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1471,13,CC,4,Rita Wagner
1696,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1471,13,CC,4,Rita Wagner
1697,1,1999,156,before_flowering,1,1999-06-05,MALE,PGTIS,223,1490,13,X,7,Rita Wagner
1697,2,1999,158,first_flowering,2,1999-06-07,MALE,PGTIS,223,1490,13,X,7,Rita Wagner
1697,2,1999,168,last_flowering,3,1999-06-17,MALE,PGTIS,223,1490,13,X,7,Rita Wagner
1697,3,1999,170,past_flowering,4,1999-06-19,MALE,PGTIS,223,1490,13,X,7,Rita Wagner
1698,2,1999,152,first_flowering,2,1999-06-01,MALE,PGTIS,223,1501,13,V,13,Rita Wagner
1698,2,1999,166,last_flowering,3,1999-06-15,MALE,PGTIS,223,1501,13,V,13,Rita Wagner
1698,3,1999,168,past_flowering,4,1999-06-17,MALE,PGTIS,223,1501,13,V,13,Rita Wagner
1699,2,1999,152,first_flowering,2,1999-06-01,MALE,PGTIS,223,1530,13,BB,11,Rita Wagner
1699,2,1999,166,last_flowering,3,1999-06-15,MALE,PGTIS,223,1530,13,BB,11,Rita Wagner
1699,3,1999,168,past_flowering,4,1999-06-17,MALE,PGTIS,223,1530,13,BB,11,Rita Wagner
1700,1,1999,154,before_flowering,1,1999-06-03,FEMALE,PGTIS,223,1474,14,W,19,Rita Wagner
1700,2,1999,156,first_flowering,2,1999-06-05,FEMALE,PGTIS,223,1474,14,W,19,Rita Wagner
1700,2,1999,166,last_flowering,3,1999-06-15,FEMALE,PGTIS,223,1474,14,W,19,Rita Wagner
1700,3,1999,168,past_flowering,4,1999-06-17,FEMALE,PGTIS,223,1474,14,W,19,Rita Wagner
1701,1,1999,160,before_flowering,1,1999-06-09,MALE,PGTIS,223,1474,14,W,19,Rita Wagner
