Index,DoY,Date,Phenophase_Recorded,State,Sex,Year,Site,Orchard,Genotype,Tree,X,Y,Source
1028,158,2006-06-07,4,2,FEMALE,2006,PGTIS,220,1502,NA,A,2,Rita Wagner
1028,159,2006-06-08,4,2,FEMALE,2006,PGTIS,220,1502,NA,A,2,Rita Wagner
1029,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1502,NA,U,27,Rita Wagner
1029,152,2006-06-01,3,2,FEMALE,2006,PGTIS,220,1502,NA,U,27,Rita Wagner
1029,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1502,NA,U,27,Rita Wagner
1029,158,2006-06-07,4,2,FEMALE,2006,PGTIS,220,1502,NA,U,27,Rita Wagner
1029,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1502,NA,U,27,Rita Wagner
1030,149,2006-05-29,3,2,FEMALE,2006,PGTIS,220,1503,NA,E,22,Rita Wagner
1030,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1503,NA,E,22,Rita Wagner
1030,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1503,NA,E,22,Rita Wagner
1030,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1503,NA,E,22,Rita Wagner
1031,149,2006-05-29,4,2,FEMALE,2006,PGTIS,220,1503,NA,Q,17,Rita Wagner
1031,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1503,NA,Q,17,Rita Wagner
1031,156,2006-06-05,-,3,FEMALE,2006,PGTIS,220,1503,NA,Q,17,Rita Wagner
1031,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1503,NA,Q,17,Rita Wagner
1032,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1526,NA,A,14,Rita Wagner
1032,152,2006-06-01,-,1,FEMALE,2006,PGTIS,220,1526,NA,A,14,Rita Wagner
1032,156,2006-06-05,3,2,FEMALE,2006,PGTIS,220,1526,NA,A,14,Rita Wagner
1032,158,2006-06-07,4,2,FEMALE,2006,PGTIS,220,1526,NA,A,14,Rita Wagner
1032,159,2006-06-08,4,2,FEMALE,2006,PGTIS,220,1526,NA,A,14,Rita Wagner
1033,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1526,NA,H,47,Rita Wagner
1033,152,2006-06-01,-,1,FEMALE,2006,PGTIS,220,1526,NA,H,47,Rita Wagner
1033,156,2006-06-05,3,2,FEMALE,2006,PGTIS,220,1526,NA,H,47,Rita Wagner
1033,158,2006-06-07,4,2,FEMALE,2006,PGTIS,220,1526,NA,H,47,Rita Wagner
1033,159,2006-06-08,4,2,FEMALE,2006,PGTIS,220,1526,NA,H,47,Rita Wagner
1035,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1528,NA,AA,9,Rita Wagner
1035,152,2006-06-01,3,2,FEMALE,2006,PGTIS,220,1528,NA,AA,9,Rita Wagner
1035,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1528,NA,AA,9,Rita Wagner
1035,158,2006-06-07,4,2,FEMALE,2006,PGTIS,220,1528,NA,AA,9,Rita Wagner
1035,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1528,NA,AA,9,Rita Wagner
1036,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1528,NA,AA,26,Rita Wagner
1036,152,2006-06-01,3,2,FEMALE,2006,PGTIS,220,1528,NA,AA,26,Rita Wagner
1036,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1528,NA,AA,26,Rita Wagner
1036,158,2006-06-07,4,2,FEMALE,2006,PGTIS,220,1528,NA,AA,26,Rita Wagner
1036,159,2006-06-08,4,2,FEMALE,2006,PGTIS,220,1528,NA,AA,26,Rita Wagner
1037,149,2006-05-29,3,2,FEMALE,2006,PGTIS,220,1531,NA,B,47,Rita Wagner
1037,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1531,NA,B,47,Rita Wagner
1037,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1531,NA,B,47,Rita Wagner
1037,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1531,NA,B,47,Rita Wagner
1038,149,2006-05-29,3,2,FEMALE,2006,PGTIS,220,1531,NA,J,22,Rita Wagner
1038,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1531,NA,J,22,Rita Wagner
1038,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1531,NA,J,22,Rita Wagner
1038,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1531,NA,J,22,Rita Wagner
1041,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1542,NA,G,33,Rita Wagner
1041,152,2006-06-01,-,1,FEMALE,2006,PGTIS,220,1542,NA,G,33,Rita Wagner
1041,156,2006-06-05,3,2,FEMALE,2006,PGTIS,220,1542,NA,G,33,Rita Wagner
1041,158,2006-06-07,4,2,FEMALE,2006,PGTIS,220,1542,NA,G,33,Rita Wagner
1041,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1542,NA,G,33,Rita Wagner
1042,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1542,NA,R,25,Rita Wagner
1042,152,2006-06-01,-,1,FEMALE,2006,PGTIS,220,1542,NA,R,25,Rita Wagner
1042,156,2006-06-05,3,2,FEMALE,2006,PGTIS,220,1542,NA,R,25,Rita Wagner
1042,158,2006-06-07,4,2,FEMALE,2006,PGTIS,220,1542,NA,R,25,Rita Wagner
1042,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1542,NA,R,25,Rita Wagner
1043,149,2006-05-29,3,2,FEMALE,2006,PGTIS,220,1557,NA,F,34,Rita Wagner
1043,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1557,NA,F,34,Rita Wagner
1043,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1557,NA,F,34,Rita Wagner
1043,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1557,NA,F,34,Rita Wagner
1044,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1557,NA,Y,33,Rita Wagner
1044,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1557,NA,Y,33,Rita Wagner
1044,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1557,NA,Y,33,Rita Wagner
1044,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1557,NA,Y,33,Rita Wagner
1045,149,2006-05-29,3,2,FEMALE,2006,PGTIS,220,1559,NA,BB,48,Rita Wagner
1045,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1559,NA,BB,48,Rita Wagner
1045,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1559,NA,BB,48,Rita Wagner
1045,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1559,NA,BB,48,Rita Wagner
1046,149,2006-05-29,3,2,FEMALE,2006,PGTIS,220,1559,NA,W,18,Rita Wagner
1046,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1559,NA,W,18,Rita Wagner
1046,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1559,NA,W,18,Rita Wagner
1046,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1559,NA,W,18,Rita Wagner
1047,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1582,NA,CC,8,Rita Wagner
1047,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1582,NA,CC,8,Rita Wagner
1047,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1582,NA,CC,8,Rita Wagner
1047,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1582,NA,CC,8,Rita Wagner
1048,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1582,NA,S,4,Rita Wagner
1048,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1582,NA,S,4,Rita Wagner
1048,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1582,NA,S,4,Rita Wagner
1048,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1582,NA,S,4,Rita Wagner
1051,149,2006-05-29,3,2,FEMALE,2006,PGTIS,220,1587,NA,O,21,Rita Wagner
1051,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1587,NA,O,21,Rita Wagner
1051,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1587,NA,O,21,Rita Wagner
1051,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1587,NA,O,21,Rita Wagner
1052,149,2006-05-29,3,2,FEMALE,2006,PGTIS,220,1587,NA,S,23,Rita Wagner
1052,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1587,NA,S,23,Rita Wagner
1052,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1587,NA,S,23,Rita Wagner
1052,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1587,NA,S,23,Rita Wagner
1055,149,2006-05-29,3,2,FEMALE,2006,PGTIS,220,1591,NA,DD,36,Rita Wagner
1055,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1591,NA,DD,36,Rita Wagner
1055,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1591,NA,DD,36,Rita Wagner
1055,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1591,NA,DD,36,Rita Wagner
1056,149,2006-05-29,3,2,FEMALE,2006,PGTIS,220,1591,NA,R,18,Rita Wagner
1056,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1591,NA,R,18,Rita Wagner
1056,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1591,NA,R,18,Rita Wagner
1056,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1591,NA,R,18,Rita Wagner
1057,149,2006-05-29,3,2,FEMALE,2006,PGTIS,220,1592,NA,AA,25,Rita Wagner
1057,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1592,NA,AA,25,Rita Wagner
1057,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1592,NA,AA,25,Rita Wagner
1057,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1592,NA,AA,25,Rita Wagner
1058,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1592,NA,M,45,Rita Wagner
1058,152,2006-06-01,3,2,FEMALE,2006,PGTIS,220,1592,NA,M,45,Rita Wagner
1058,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1592,NA,M,45,Rita Wagner
1058,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1592,NA,M,45,Rita Wagner
1059,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1597,NA,J,2,Rita Wagner
1059,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1597,NA,J,2,Rita Wagner
1059,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1597,NA,J,2,Rita Wagner
1059,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1597,NA,J,2,Rita Wagner
1060,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1597,NA,R,5,Rita Wagner
1060,152,2006-06-01,3,2,FEMALE,2006,PGTIS,220,1597,NA,R,5,Rita Wagner
1060,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1597,NA,R,5,Rita Wagner
1060,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1597,NA,R,5,Rita Wagner
1061,149,2006-05-29,-,1,FEMALE,2006,PGTIS,220,1598,NA,C,47,Rita Wagner
1061,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1598,NA,C,47,Rita Wagner
1061,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1598,NA,C,47,Rita Wagner
1061,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1598,NA,C,47,Rita Wagner
1062,149,2006-05-29,3,2,FEMALE,2006,PGTIS,220,1598,NA,DD,19,Rita Wagner
1062,152,2006-06-01,4,2,FEMALE,2006,PGTIS,220,1598,NA,DD,19,Rita Wagner
1062,156,2006-06-05,4,2,FEMALE,2006,PGTIS,220,1598,NA,DD,19,Rita Wagner
1062,159,2006-06-08,-,3,FEMALE,2006,PGTIS,220,1598,NA,DD,19,Rita Wagner
1064,149,2006-05-29,4,2,MALE,2006,PGTIS,220,980,NA,D,47,Rita Wagner
1064,152,2006-06-01,4,2,MALE,2006,PGTIS,220,980,NA,D,47,Rita Wagner
1064,156,2006-06-05,4,2,MALE,2006,PGTIS,220,980,NA,D,47,Rita Wagner
1064,159,2006-06-08,-,3,MALE,2006,PGTIS,220,980,NA,D,47,Rita Wagner
1066,149,2006-05-29,4,2,MALE,2006,PGTIS,220,980,NA,Z,45,Rita Wagner
1066,152,2006-06-01,4,2,MALE,2006,PGTIS,220,980,NA,Z,45,Rita Wagner
1066,156,2006-06-05,4,2,MALE,2006,PGTIS,220,980,NA,Z,45,Rita Wagner
1066,159,2006-06-08,-,3,MALE,2006,PGTIS,220,980,NA,Z,45,Rita Wagner
1068,149,2006-05-29,4,2,MALE,2006,PGTIS,220,984,NA,E,43,Rita Wagner
1068,152,2006-06-01,4,2,MALE,2006,PGTIS,220,984,NA,E,43,Rita Wagner
1068,156,2006-06-05,4,2,MALE,2006,PGTIS,220,984,NA,E,43,Rita Wagner
1068,159,2006-06-08,-,3,MALE,2006,PGTIS,220,984,NA,E,43,Rita Wagner
1069,149,2006-05-29,4,2,MALE,2006,PGTIS,220,984,NA,F,24,Rita Wagner
1069,152,2006-06-01,4,2,MALE,2006,PGTIS,220,984,NA,F,24,Rita Wagner
1069,156,2006-06-05,4,2,MALE,2006,PGTIS,220,984,NA,F,24,Rita Wagner
1069,159,2006-06-08,-,3,MALE,2006,PGTIS,220,984,NA,F,24,Rita Wagner
1070,149,2006-05-29,4,2,MALE,2006,PGTIS,220,985,NA,B,45,Rita Wagner
1070,152,2006-06-01,4,2,MALE,2006,PGTIS,220,985,NA,B,45,Rita Wagner
1070,156,2006-06-05,4,2,MALE,2006,PGTIS,220,985,NA,B,45,Rita Wagner
1070,159,2006-06-08,-,3,MALE,2006,PGTIS,220,985,NA,B,45,Rita Wagner
1071,149,2006-05-29,4,2,MALE,2006,PGTIS,220,985,NA,Z,48,Rita Wagner
1071,152,2006-06-01,4,2,MALE,2006,PGTIS,220,985,NA,Z,48,Rita Wagner
1071,156,2006-06-05,4,2,MALE,2006,PGTIS,220,985,NA,Z,48,Rita Wagner
1071,159,2006-06-08,-,3,MALE,2006,PGTIS,220,985,NA,Z,48,Rita Wagner
1074,149,2006-05-29,4,2,MALE,2006,PGTIS,220,988,NA,BB,46,Rita Wagner
1074,152,2006-06-01,4,2,MALE,2006,PGTIS,220,988,NA,BB,46,Rita Wagner
1074,156,2006-06-05,4,2,MALE,2006,PGTIS,220,988,NA,BB,46,Rita Wagner
1074,159,2006-06-08,-,3,MALE,2006,PGTIS,220,988,NA,BB,46,Rita Wagner
1075,149,2006-05-29,4,2,MALE,2006,PGTIS,220,988,NA,L,47,Rita Wagner
1075,152,2006-06-01,4,2,MALE,2006,PGTIS,220,988,NA,L,47,Rita Wagner
1075,156,2006-06-05,4,2,MALE,2006,PGTIS,220,988,NA,L,47,Rita Wagner
1075,159,2006-06-08,-,3,MALE,2006,PGTIS,220,988,NA,L,47,Rita Wagner
1076,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1472,NA,F,46,Rita Wagner
1076,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1472,NA,F,46,Rita Wagner
1076,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1472,NA,F,46,Rita Wagner
1076,158,2006-06-07,4,2,MALE,2006,PGTIS,220,1472,NA,F,46,Rita Wagner
1076,159,2006-06-08,4,2,MALE,2006,PGTIS,220,1472,NA,F,46,Rita Wagner
1077,149,2006-05-29,-,1,MALE,2006,PGTIS,220,1472,NA,G,34,Rita Wagner
1077,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1472,NA,G,34,Rita Wagner
1077,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1472,NA,G,34,Rita Wagner
1077,158,2006-06-07,4,2,MALE,2006,PGTIS,220,1472,NA,G,34,Rita Wagner
1077,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1472,NA,G,34,Rita Wagner
1078,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1475,NA,CC,35,Rita Wagner
1078,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1475,NA,CC,35,Rita Wagner
1078,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1475,NA,CC,35,Rita Wagner
1078,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1475,NA,CC,35,Rita Wagner
1079,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1475,NA,F,8,Rita Wagner
1079,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1475,NA,F,8,Rita Wagner
1079,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1475,NA,F,8,Rita Wagner
1079,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1475,NA,F,8,Rita Wagner
1080,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1478,NA,DD,41,Rita Wagner
1080,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1478,NA,DD,41,Rita Wagner
1080,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1478,NA,DD,41,Rita Wagner
1080,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1478,NA,DD,41,Rita Wagner
1081,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1479,NA,F,15,Rita Wagner
1081,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1479,NA,F,15,Rita Wagner
1081,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1479,NA,F,15,Rita Wagner
1081,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1479,NA,F,15,Rita Wagner
1082,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1479,NA,V,15,Rita Wagner
1082,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1479,NA,V,15,Rita Wagner
1082,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1479,NA,V,15,Rita Wagner
1082,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1479,NA,V,15,Rita Wagner
1083,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1481,NA,DD,5,Rita Wagner
1083,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1481,NA,DD,5,Rita Wagner
1083,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1481,NA,DD,5,Rita Wagner
1083,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1481,NA,DD,5,Rita Wagner
1084,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1481,NA,Q,43,Rita Wagner
1084,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1481,NA,Q,43,Rita Wagner
1084,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1481,NA,Q,43,Rita Wagner
1084,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1481,NA,Q,43,Rita Wagner
1086,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1484,NA,C,30,Rita Wagner
1086,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1484,NA,C,30,Rita Wagner
1086,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1484,NA,C,30,Rita Wagner
1086,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1484,NA,C,30,Rita Wagner
1087,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1484,NA,DD,16,Rita Wagner
1087,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1484,NA,DD,16,Rita Wagner
1087,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1484,NA,DD,16,Rita Wagner
1087,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1484,NA,DD,16,Rita Wagner
1088,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1487,NA,U,24,Rita Wagner
1088,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1487,NA,U,24,Rita Wagner
1088,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1487,NA,U,24,Rita Wagner
1088,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1487,NA,U,24,Rita Wagner
1089,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1488,NA,F,36,Rita Wagner
1089,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1488,NA,F,36,Rita Wagner
1089,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1488,NA,F,36,Rita Wagner
1089,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1488,NA,F,36,Rita Wagner
1090,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1488,NA,Y,42,Rita Wagner
1090,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1488,NA,Y,42,Rita Wagner
1090,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1488,NA,Y,42,Rita Wagner
1090,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1488,NA,Y,42,Rita Wagner
1091,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1502,NA,A,2,Rita Wagner
1091,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1502,NA,A,2,Rita Wagner
1091,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1502,NA,A,2,Rita Wagner
1091,158,2006-06-07,4,2,MALE,2006,PGTIS,220,1502,NA,A,2,Rita Wagner
1091,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1502,NA,A,2,Rita Wagner
1092,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1502,NA,U,27,Rita Wagner
1092,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1502,NA,U,27,Rita Wagner
1092,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1502,NA,U,27,Rita Wagner
1092,158,2006-06-07,4,2,MALE,2006,PGTIS,220,1502,NA,U,27,Rita Wagner
1092,159,2006-06-08,4,2,MALE,2006,PGTIS,220,1502,NA,U,27,Rita Wagner
1093,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1503,NA,E,22,Rita Wagner
1093,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1503,NA,E,22,Rita Wagner
1093,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1503,NA,E,22,Rita Wagner
1093,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1503,NA,E,22,Rita Wagner
1094,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1503,NA,Q,17,Rita Wagner
1094,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1503,NA,Q,17,Rita Wagner
1094,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1503,NA,Q,17,Rita Wagner
1094,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1503,NA,Q,17,Rita Wagner
1095,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1526,NA,A,14,Rita Wagner
1095,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1526,NA,A,14,Rita Wagner
1095,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1526,NA,A,14,Rita Wagner
1095,158,2006-06-07,4,2,MALE,2006,PGTIS,220,1526,NA,A,14,Rita Wagner
1095,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1526,NA,A,14,Rita Wagner
1096,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1526,NA,H,47,Rita Wagner
1096,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1526,NA,H,47,Rita Wagner
1096,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1526,NA,H,47,Rita Wagner
1096,158,2006-06-07,4,2,MALE,2006,PGTIS,220,1526,NA,H,47,Rita Wagner
1096,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1526,NA,H,47,Rita Wagner
1098,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1528,NA,AA,9,Rita Wagner
1098,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1528,NA,AA,9,Rita Wagner
1098,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1528,NA,AA,9,Rita Wagner
1098,158,2006-06-07,4,2,MALE,2006,PGTIS,220,1528,NA,AA,9,Rita Wagner
1098,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1528,NA,AA,9,Rita Wagner
1099,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1528,NA,AA,26,Rita Wagner
1099,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1528,NA,AA,26,Rita Wagner
1099,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1528,NA,AA,26,Rita Wagner
1099,158,2006-06-07,4,2,MALE,2006,PGTIS,220,1528,NA,AA,26,Rita Wagner
1099,159,2006-06-08,4,2,MALE,2006,PGTIS,220,1528,NA,AA,26,Rita Wagner
1100,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1531,NA,B,47,Rita Wagner
1100,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1531,NA,B,47,Rita Wagner
1100,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1531,NA,B,47,Rita Wagner
1100,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1531,NA,B,47,Rita Wagner
1101,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1531,NA,J,22,Rita Wagner
1101,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1531,NA,J,22,Rita Wagner
1101,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1531,NA,J,22,Rita Wagner
1101,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1531,NA,J,22,Rita Wagner
1104,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1542,NA,G,33,Rita Wagner
1104,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1542,NA,G,33,Rita Wagner
1104,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1542,NA,G,33,Rita Wagner
1104,158,2006-06-07,4,2,MALE,2006,PGTIS,220,1542,NA,G,33,Rita Wagner
1104,159,2006-06-08,4,2,MALE,2006,PGTIS,220,1542,NA,G,33,Rita Wagner
1105,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1542,NA,R,25,Rita Wagner
1105,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1542,NA,R,25,Rita Wagner
1105,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1542,NA,R,25,Rita Wagner
1105,158,2006-06-07,-,3,MALE,2006,PGTIS,220,1542,NA,R,25,Rita Wagner
1105,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1542,NA,R,25,Rita Wagner
1106,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1557,NA,F,34,Rita Wagner
1106,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1557,NA,F,34,Rita Wagner
1106,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1557,NA,F,34,Rita Wagner
1106,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1557,NA,F,34,Rita Wagner
1107,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1557,NA,Y,33,Rita Wagner
1107,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1557,NA,Y,33,Rita Wagner
1107,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1557,NA,Y,33,Rita Wagner
1107,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1557,NA,Y,33,Rita Wagner
1108,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1559,NA,BB,48,Rita Wagner
1108,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1559,NA,BB,48,Rita Wagner
1108,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1559,NA,BB,48,Rita Wagner
1108,159,2006-06-08,-,3,MALE,2006,PGTIS,220,1559,NA,BB,48,Rita Wagner
1109,149,2006-05-29,4,2,MALE,2006,PGTIS,220,1559,NA,W,18,Rita Wagner
1109,152,2006-06-01,4,2,MALE,2006,PGTIS,220,1559,NA,W,18,Rita Wagner
1109,156,2006-06-05,4,2,MALE,2006,PGTIS,220,1559,NA,W,18,Rita Wagner
