"Index","DoY","Phenophase","Sex","Year","Site","Orchard","Clone","Tree","X","Y","Date","Source"
2606,151,"4.5","FEMALE",2010,"PGTIS",223,1489,NA,"X",5,"2010-5-31","Rita Wagner"
2606,153,"5","FEMALE",2010,"PGTIS",223,1489,NA,"X",5,"2010-6-2","Rita Wagner"
2606,158,"-","FEMALE",2010,"PGTIS",223,1489,NA,"X",5,"2010-6-7","Rita Wagner"
2607,145,"-","FEMALE",2010,"PGTIS",223,1490,NA,"DD",15,"2010-5-25","Rita Wagner"
2607,147,"3","FEMALE",2010,"PGTIS",223,1490,NA,"DD",15,"2010-5-27","Rita Wagner"
2607,151,"4","FEMALE",2010,"PGTIS",223,1490,NA,"DD",15,"2010-5-31","Rita Wagner"
2607,153,"4.5","FEMALE",2010,"PGTIS",223,1490,NA,"DD",15,"2010-6-2","Rita Wagner"
2607,158,"5","FEMALE",2010,"PGTIS",223,1490,NA,"DD",15,"2010-6-7","Rita Wagner"
2608,145,"3","FEMALE",2010,"PGTIS",223,1490,NA,"L",8,"2010-5-25","Rita Wagner"
2608,147,"4","FEMALE",2010,"PGTIS",223,1490,NA,"L",8,"2010-5-27","Rita Wagner"
2608,151,"4.5","FEMALE",2010,"PGTIS",223,1490,NA,"L",8,"2010-5-31","Rita Wagner"
2608,153,"5","FEMALE",2010,"PGTIS",223,1490,NA,"L",8,"2010-6-2","Rita Wagner"
2608,158,"-","FEMALE",2010,"PGTIS",223,1490,NA,"L",8,"2010-6-7","Rita Wagner"
2609,145,"4","FEMALE",2010,"PGTIS",223,1501,NA,"DD",9,"2010-5-25","Rita Wagner"
2609,147,"4","FEMALE",2010,"PGTIS",223,1501,NA,"DD",9,"2010-5-27","Rita Wagner"
2609,151,"5","FEMALE",2010,"PGTIS",223,1501,NA,"DD",9,"2010-5-31","Rita Wagner"
2609,153,"5","FEMALE",2010,"PGTIS",223,1501,NA,"DD",9,"2010-6-2","Rita Wagner"
2609,158,"-","FEMALE",2010,"PGTIS",223,1501,NA,"DD",9,"2010-6-7","Rita Wagner"
2610,145,"4","FEMALE",2010,"PGTIS",223,1501,NA,"V",19,"2010-5-25","Rita Wagner"
2610,147,"4","FEMALE",2010,"PGTIS",223,1501,NA,"V",19,"2010-5-27","Rita Wagner"
2610,151,"4.5","FEMALE",2010,"PGTIS",223,1501,NA,"V",19,"2010-5-31","Rita Wagner"
2610,153,"5","FEMALE",2010,"PGTIS",223,1501,NA,"V",19,"2010-6-2","Rita Wagner"
2610,158,"-","FEMALE",2010,"PGTIS",223,1501,NA,"V",19,"2010-6-7","Rita Wagner"
2611,145,"3","FEMALE",2010,"PGTIS",223,1530,NA,"CC",35,"2010-5-25","Rita Wagner"
2611,147,"3","FEMALE",2010,"PGTIS",223,1530,NA,"CC",35,"2010-5-27","Rita Wagner"
2611,151,"4","FEMALE",2010,"PGTIS",223,1530,NA,"CC",35,"2010-5-31","Rita Wagner"
2611,153,"4","FEMALE",2010,"PGTIS",223,1530,NA,"CC",35,"2010-6-2","Rita Wagner"
2611,158,"5","FEMALE",2010,"PGTIS",223,1530,NA,"CC",35,"2010-6-7","Rita Wagner"
2612,145,"3","FEMALE",2010,"PGTIS",223,1530,NA,"DD",17,"2010-5-25","Rita Wagner"
2612,147,"3","FEMALE",2010,"PGTIS",223,1530,NA,"DD",17,"2010-5-27","Rita Wagner"
2612,151,"5","FEMALE",2010,"PGTIS",223,1530,NA,"DD",17,"2010-5-31","Rita Wagner"
2612,153,"5","FEMALE",2010,"PGTIS",223,1530,NA,"DD",17,"2010-6-2","Rita Wagner"
2612,158,"-","FEMALE",2010,"PGTIS",223,1530,NA,"DD",17,"2010-6-7","Rita Wagner"
2613,145,"-","FEMALE",2010,"PGTIS",223,1541,NA,"J",5,"2010-5-25","Rita Wagner"
2613,147,"3","FEMALE",2010,"PGTIS",223,1541,NA,"J",5,"2010-5-27","Rita Wagner"
2613,151,"4","FEMALE",2010,"PGTIS",223,1541,NA,"J",5,"2010-5-31","Rita Wagner"
2613,153,"4","FEMALE",2010,"PGTIS",223,1541,NA,"J",5,"2010-6-2","Rita Wagner"
2613,158,"4","FEMALE",2010,"PGTIS",223,1541,NA,"J",5,"2010-6-7","Rita Wagner"
2614,145,"-","FEMALE",2010,"PGTIS",223,1541,NA,"V",8,"2010-5-25","Rita Wagner"
2614,147,"3","FEMALE",2010,"PGTIS",223,1541,NA,"V",8,"2010-5-27","Rita Wagner"
2614,151,"4","FEMALE",2010,"PGTIS",223,1541,NA,"V",8,"2010-5-31","Rita Wagner"
2614,153,"4","FEMALE",2010,"PGTIS",223,1541,NA,"V",8,"2010-6-2","Rita Wagner"
2614,158,"4","FEMALE",2010,"PGTIS",223,1541,NA,"V",8,"2010-6-7","Rita Wagner"
2615,145,"-","FEMALE",2010,"PGTIS",223,1558,NA,"S",6,"2010-5-25","Rita Wagner"
2615,147,"3","FEMALE",2010,"PGTIS",223,1558,NA,"S",6,"2010-5-27","Rita Wagner"
2615,151,"4","FEMALE",2010,"PGTIS",223,1558,NA,"S",6,"2010-5-31","Rita Wagner"
2615,153,"4","FEMALE",2010,"PGTIS",223,1558,NA,"S",6,"2010-6-2","Rita Wagner"
2615,158,"4.5","FEMALE",2010,"PGTIS",223,1558,NA,"S",6,"2010-6-7","Rita Wagner"
2616,145,"3","FEMALE",2010,"PGTIS",223,1558,NA,"X",13,"2010-5-25","Rita Wagner"
2616,147,"4","FEMALE",2010,"PGTIS",223,1558,NA,"X",13,"2010-5-27","Rita Wagner"
2616,151,"4","FEMALE",2010,"PGTIS",223,1558,NA,"X",13,"2010-5-31","Rita Wagner"
2616,153,"4","FEMALE",2010,"PGTIS",223,1558,NA,"X",13,"2010-6-2","Rita Wagner"
2616,158,"5","FEMALE",2010,"PGTIS",223,1558,NA,"X",13,"2010-6-7","Rita Wagner"
2617,145,"3","FEMALE",2010,"PGTIS",223,1563,NA,"G",14,"2010-5-25","Rita Wagner"
2617,147,"4","FEMALE",2010,"PGTIS",223,1563,NA,"G",14,"2010-5-27","Rita Wagner"
2617,151,"4","FEMALE",2010,"PGTIS",223,1563,NA,"G",14,"2010-5-31","Rita Wagner"
2617,153,"5","FEMALE",2010,"PGTIS",223,1563,NA,"G",14,"2010-6-2","Rita Wagner"
2617,158,"-","FEMALE",2010,"PGTIS",223,1563,NA,"G",14,"2010-6-7","Rita Wagner"
2618,145,"4","FEMALE",2010,"PGTIS",223,1563,NA,"J",19,"2010-5-25","Rita Wagner"
2618,147,"4","FEMALE",2010,"PGTIS",223,1563,NA,"J",19,"2010-5-27","Rita Wagner"
2618,151,"5","FEMALE",2010,"PGTIS",223,1563,NA,"J",19,"2010-5-31","Rita Wagner"
2618,153,"5","FEMALE",2010,"PGTIS",223,1563,NA,"J",19,"2010-6-2","Rita Wagner"
2618,158,"-","FEMALE",2010,"PGTIS",223,1563,NA,"J",19,"2010-6-7","Rita Wagner"
2619,145,"4","MALE",2010,"PGTIS",223,1468,NA,"O",16,"2010-5-25","Rita Wagner"
2619,147,"4","MALE",2010,"PGTIS",223,1468,NA,"O",16,"2010-5-27","Rita Wagner"
2619,151,"4","MALE",2010,"PGTIS",223,1468,NA,"O",16,"2010-5-31","Rita Wagner"
2619,153,"4","MALE",2010,"PGTIS",223,1468,NA,"O",16,"2010-6-2","Rita Wagner"
2619,158,"-","MALE",2010,"PGTIS",223,1468,NA,"O",16,"2010-6-7","Rita Wagner"
2620,145,"4","MALE",2010,"PGTIS",223,1468,NA,"W",20,"2010-5-25","Rita Wagner"
2620,147,"4","MALE",2010,"PGTIS",223,1468,NA,"W",20,"2010-5-27","Rita Wagner"
2620,151,"4","MALE",2010,"PGTIS",223,1468,NA,"W",20,"2010-5-31","Rita Wagner"
2620,153,"4","MALE",2010,"PGTIS",223,1468,NA,"W",20,"2010-6-2","Rita Wagner"
2620,158,"-","MALE",2010,"PGTIS",223,1468,NA,"W",20,"2010-6-7","Rita Wagner"
2621,145,"4","MALE",2010,"PGTIS",223,1469,NA,"L",2,"2010-5-25","Rita Wagner"
2621,147,"4","MALE",2010,"PGTIS",223,1469,NA,"L",2,"2010-5-27","Rita Wagner"
2621,151,"4","MALE",2010,"PGTIS",223,1469,NA,"L",2,"2010-5-31","Rita Wagner"
2621,153,"4","MALE",2010,"PGTIS",223,1469,NA,"L",2,"2010-6-2","Rita Wagner"
2621,158,"-","MALE",2010,"PGTIS",223,1469,NA,"L",2,"2010-6-7","Rita Wagner"
2622,145,"4","MALE",2010,"PGTIS",223,1469,NA,"T",5,"2010-5-25","Rita Wagner"
2622,147,"4","MALE",2010,"PGTIS",223,1469,NA,"T",5,"2010-5-27","Rita Wagner"
2622,151,"4","MALE",2010,"PGTIS",223,1469,NA,"T",5,"2010-5-31","Rita Wagner"
2622,153,"4","MALE",2010,"PGTIS",223,1469,NA,"T",5,"2010-6-2","Rita Wagner"
2622,158,"4","MALE",2010,"PGTIS",223,1469,NA,"T",5,"2010-6-7","Rita Wagner"
2623,145,"4","MALE",2010,"PGTIS",223,1470,NA,"S",11,"2010-5-25","Rita Wagner"
2623,147,"4","MALE",2010,"PGTIS",223,1470,NA,"S",11,"2010-5-27","Rita Wagner"
2623,151,"4","MALE",2010,"PGTIS",223,1470,NA,"S",11,"2010-5-31","Rita Wagner"
2623,153,"4","MALE",2010,"PGTIS",223,1470,NA,"S",11,"2010-6-2","Rita Wagner"
2623,158,"4","MALE",2010,"PGTIS",223,1470,NA,"S",11,"2010-6-7","Rita Wagner"
2624,145,"-","MALE",2010,"PGTIS",223,1470,NA,"X",14,"2010-5-25","Rita Wagner"
2624,147,"-","MALE",2010,"PGTIS",223,1470,NA,"X",14,"2010-5-27","Rita Wagner"
2624,151,"4","MALE",2010,"PGTIS",223,1470,NA,"X",14,"2010-5-31","Rita Wagner"
2624,153,"4","MALE",2010,"PGTIS",223,1470,NA,"X",14,"2010-6-2","Rita Wagner"
2624,158,"4","MALE",2010,"PGTIS",223,1470,NA,"X",14,"2010-6-7","Rita Wagner"
2625,145,"4","MALE",2010,"PGTIS",223,1471,NA,"CC",4,"2010-5-25","Rita Wagner"
2625,147,"4","MALE",2010,"PGTIS",223,1471,NA,"CC",4,"2010-5-27","Rita Wagner"
2625,151,"4","MALE",2010,"PGTIS",223,1471,NA,"CC",4,"2010-5-31","Rita Wagner"
2625,153,"4","MALE",2010,"PGTIS",223,1471,NA,"CC",4,"2010-6-2","Rita Wagner"
2625,158,"4","MALE",2010,"PGTIS",223,1471,NA,"CC",4,"2010-6-7","Rita Wagner"
2626,145,"4","MALE",2010,"PGTIS",223,1471,NA,"Z",1,"2010-5-25","Rita Wagner"
2626,147,"4","MALE",2010,"PGTIS",223,1471,NA,"Z",1,"2010-5-27","Rita Wagner"
2626,151,"4","MALE",2010,"PGTIS",223,1471,NA,"Z",1,"2010-5-31","Rita Wagner"
2626,153,"4","MALE",2010,"PGTIS",223,1471,NA,"Z",1,"2010-6-2","Rita Wagner"
2626,158,"4","MALE",2010,"PGTIS",223,1471,NA,"Z",1,"2010-6-7","Rita Wagner"
2627,145,"4","MALE",2010,"PGTIS",223,1473,NA,"DD",3,"2010-5-25","Rita Wagner"
2627,147,"4","MALE",2010,"PGTIS",223,1473,NA,"DD",3,"2010-5-27","Rita Wagner"
2627,151,"4","MALE",2010,"PGTIS",223,1473,NA,"DD",3,"2010-5-31","Rita Wagner"
2627,153,"4","MALE",2010,"PGTIS",223,1473,NA,"DD",3,"2010-6-2","Rita Wagner"
2627,158,"4","MALE",2010,"PGTIS",223,1473,NA,"DD",3,"2010-6-7","Rita Wagner"
2628,145,"4","MALE",2010,"PGTIS",223,1473,NA,"W",16,"2010-5-25","Rita Wagner"
2628,147,"4","MALE",2010,"PGTIS",223,1473,NA,"W",16,"2010-5-27","Rita Wagner"
2628,151,"4","MALE",2010,"PGTIS",223,1473,NA,"W",16,"2010-5-31","Rita Wagner"
2628,153,"4","MALE",2010,"PGTIS",223,1473,NA,"W",16,"2010-6-2","Rita Wagner"
2628,158,"4","MALE",2010,"PGTIS",223,1473,NA,"W",16,"2010-6-7","Rita Wagner"
2629,145,"4","MALE",2010,"PGTIS",223,1474,NA,"U",14,"2010-5-25","Rita Wagner"
2629,147,"4","MALE",2010,"PGTIS",223,1474,NA,"U",14,"2010-5-27","Rita Wagner"
2629,151,"4","MALE",2010,"PGTIS",223,1474,NA,"U",14,"2010-5-31","Rita Wagner"
2629,153,"4","MALE",2010,"PGTIS",223,1474,NA,"U",14,"2010-6-2","Rita Wagner"
2629,158,"4","MALE",2010,"PGTIS",223,1474,NA,"U",14,"2010-6-7","Rita Wagner"
2630,145,"-","MALE",2010,"PGTIS",223,1474,NA,"W",19,"2010-5-25","Rita Wagner"
2630,147,"-","MALE",2010,"PGTIS",223,1474,NA,"W",19,"2010-5-27","Rita Wagner"
2630,151,"4","MALE",2010,"PGTIS",223,1474,NA,"W",19,"2010-5-31","Rita Wagner"
2630,153,"4","MALE",2010,"PGTIS",223,1474,NA,"W",19,"2010-6-2","Rita Wagner"
2630,158,"4","MALE",2010,"PGTIS",223,1474,NA,"W",19,"2010-6-7","Rita Wagner"
2631,145,"4","MALE",2010,"PGTIS",223,1476,NA,"AA",23,"2010-5-25","Rita Wagner"
2631,147,"4","MALE",2010,"PGTIS",223,1476,NA,"AA",23,"2010-5-27","Rita Wagner"
2631,151,"4","MALE",2010,"PGTIS",223,1476,NA,"AA",23,"2010-5-31","Rita Wagner"
2631,153,"4","MALE",2010,"PGTIS",223,1476,NA,"AA",23,"2010-6-2","Rita Wagner"
2631,158,"-","MALE",2010,"PGTIS",223,1476,NA,"AA",23,"2010-6-7","Rita Wagner"
2632,145,"4","MALE",2010,"PGTIS",223,1476,NA,"O",2,"2010-5-25","Rita Wagner"
2632,147,"4","MALE",2010,"PGTIS",223,1476,NA,"O",2,"2010-5-27","Rita Wagner"
2632,151,"4","MALE",2010,"PGTIS",223,1476,NA,"O",2,"2010-5-31","Rita Wagner"
2632,153,"-","MALE",2010,"PGTIS",223,1476,NA,"O",2,"2010-6-2","Rita Wagner"
2632,158,"-","MALE",2010,"PGTIS",223,1476,NA,"O",2,"2010-6-7","Rita Wagner"
2633,145,"4","MALE",2010,"PGTIS",223,1477,NA,"DD",35,"2010-5-25","Rita Wagner"
2633,147,"4","MALE",2010,"PGTIS",223,1477,NA,"DD",35,"2010-5-27","Rita Wagner"
2633,151,"4","MALE",2010,"PGTIS",223,1477,NA,"DD",35,"2010-5-31","Rita Wagner"
2633,153,"-","MALE",2010,"PGTIS",223,1477,NA,"DD",35,"2010-6-2","Rita Wagner"
2633,158,"-","MALE",2010,"PGTIS",223,1477,NA,"DD",35,"2010-6-7","Rita Wagner"
2634,145,"4","MALE",2010,"PGTIS",223,1477,NA,"I",9,"2010-5-25","Rita Wagner"
2634,147,"4","MALE",2010,"PGTIS",223,1477,NA,"I",9,"2010-5-27","Rita Wagner"
2634,151,"4","MALE",2010,"PGTIS",223,1477,NA,"I",9,"2010-5-31","Rita Wagner"
2634,153,"4","MALE",2010,"PGTIS",223,1477,NA,"I",9,"2010-6-2","Rita Wagner"
2634,158,"-","MALE",2010,"PGTIS",223,1477,NA,"I",9,"2010-6-7","Rita Wagner"
2635,145,"-","MALE",2010,"PGTIS",223,1480,NA,"N",2,"2010-5-25","Rita Wagner"
2635,147,"-","MALE",2010,"PGTIS",223,1480,NA,"N",2,"2010-5-27","Rita Wagner"
2635,151,"4","MALE",2010,"PGTIS",223,1480,NA,"N",2,"2010-5-31","Rita Wagner"
2635,153,"4","MALE",2010,"PGTIS",223,1480,NA,"N",2,"2010-6-2","Rita Wagner"
2635,158,"4","MALE",2010,"PGTIS",223,1480,NA,"N",2,"2010-6-7","Rita Wagner"
2636,145,"-","MALE",2010,"PGTIS",223,1480,NA,"N",6,"2010-5-25","Rita Wagner"
2636,147,"-","MALE",2010,"PGTIS",223,1480,NA,"N",6,"2010-5-27","Rita Wagner"
2636,151,"4","MALE",2010,"PGTIS",223,1480,NA,"N",6,"2010-5-31","Rita Wagner"
2636,153,"4","MALE",2010,"PGTIS",223,1480,NA,"N",6,"2010-6-2","Rita Wagner"
2636,158,"4","MALE",2010,"PGTIS",223,1480,NA,"N",6,"2010-6-7","Rita Wagner"
2637,145,"4","MALE",2010,"PGTIS",223,1482,NA,"Q",2,"2010-5-25","Rita Wagner"
2637,147,"4","MALE",2010,"PGTIS",223,1482,NA,"Q",2,"2010-5-27","Rita Wagner"
2637,151,"4","MALE",2010,"PGTIS",223,1482,NA,"Q",2,"2010-5-31","Rita Wagner"
2637,153,"4","MALE",2010,"PGTIS",223,1482,NA,"Q",2,"2010-6-2","Rita Wagner"
2637,158,"4","MALE",2010,"PGTIS",223,1482,NA,"Q",2,"2010-6-7","Rita Wagner"
2638,145,"4","MALE",2010,"PGTIS",223,1482,NA,"V",5,"2010-5-25","Rita Wagner"
2638,147,"4","MALE",2010,"PGTIS",223,1482,NA,"V",5,"2010-5-27","Rita Wagner"
2638,151,"4","MALE",2010,"PGTIS",223,1482,NA,"V",5,"2010-5-31","Rita Wagner"
2638,153,"5","MALE",2010,"PGTIS",223,1482,NA,"V",5,"2010-6-2","Rita Wagner"
2638,158,"-","MALE",2010,"PGTIS",223,1482,NA,"V",5,"2010-6-7","Rita Wagner"
2639,145,"4","MALE",2010,"PGTIS",223,1483,NA,"DD",28,"2010-5-25","Rita Wagner"
2639,147,"4","MALE",2010,"PGTIS",223,1483,NA,"DD",28,"2010-5-27","Rita Wagner"
2639,151,"4","MALE",2010,"PGTIS",223,1483,NA,"DD",28,"2010-5-31","Rita Wagner"
2639,153,"4","MALE",2010,"PGTIS",223,1483,NA,"DD",28,"2010-6-2","Rita Wagner"
2639,158,"-","MALE",2010,"PGTIS",223,1483,NA,"DD",28,"2010-6-7","Rita Wagner"
2640,145,"4","MALE",2010,"PGTIS",223,1483,NA,"E",2,"2010-5-25","Rita Wagner"
2640,147,"4","MALE",2010,"PGTIS",223,1483,NA,"E",2,"2010-5-27","Rita Wagner"
2640,151,"4","MALE",2010,"PGTIS",223,1483,NA,"E",2,"2010-5-31","Rita Wagner"
2640,153,"4","MALE",2010,"PGTIS",223,1483,NA,"E",2,"2010-6-2","Rita Wagner"
2640,158,"-","MALE",2010,"PGTIS",223,1483,NA,"E",2,"2010-6-7","Rita Wagner"
2641,145,"4","MALE",2010,"PGTIS",223,1485,NA,"AA",4,"2010-5-25","Rita Wagner"
2641,147,"4","MALE",2010,"PGTIS",223,1485,NA,"AA",4,"2010-5-27","Rita Wagner"
2641,151,"4","MALE",2010,"PGTIS",223,1485,NA,"AA",4,"2010-5-31","Rita Wagner"
2641,153,"4","MALE",2010,"PGTIS",223,1485,NA,"AA",4,"2010-6-2","Rita Wagner"
2641,158,"4","MALE",2010,"PGTIS",223,1485,NA,"AA",4,"2010-6-7","Rita Wagner"
2642,145,"4","MALE",2010,"PGTIS",223,1485,NA,"Z",33,"2010-5-25","Rita Wagner"
2642,147,"4","MALE",2010,"PGTIS",223,1485,NA,"Z",33,"2010-5-27","Rita Wagner"
2642,151,"4","MALE",2010,"PGTIS",223,1485,NA,"Z",33,"2010-5-31","Rita Wagner"
2642,153,"4","MALE",2010,"PGTIS",223,1485,NA,"Z",33,"2010-6-2","Rita Wagner"
2642,158,"-","MALE",2010,"PGTIS",223,1485,NA,"Z",33,"2010-6-7","Rita Wagner"
2643,145,"4","MALE",2010,"PGTIS",223,1486,NA,"I",17,"2010-5-25","Rita Wagner"
2643,147,"4","MALE",2010,"PGTIS",223,1486,NA,"I",17,"2010-5-27","Rita Wagner"
2643,151,"4","MALE",2010,"PGTIS",223,1486,NA,"I",17,"2010-5-31","Rita Wagner"
2643,153,"4","MALE",2010,"PGTIS",223,1486,NA,"I",17,"2010-6-2","Rita Wagner"
2643,158,"4","MALE",2010,"PGTIS",223,1486,NA,"I",17,"2010-6-7","Rita Wagner"
2644,145,"4","MALE",2010,"PGTIS",223,1486,NA,"Q",20,"2010-5-25","Rita Wagner"
2644,147,"4","MALE",2010,"PGTIS",223,1486,NA,"Q",20,"2010-5-27","Rita Wagner"
2644,151,"4","MALE",2010,"PGTIS",223,1486,NA,"Q",20,"2010-5-31","Rita Wagner"
2644,153,"4","MALE",2010,"PGTIS",223,1486,NA,"Q",20,"2010-6-2","Rita Wagner"
2644,158,"4","MALE",2010,"PGTIS",223,1486,NA,"Q",20,"2010-6-7","Rita Wagner"
2645,145,"-","MALE",2010,"PGTIS",223,1487,NA,"S",9,"2010-5-25","Rita Wagner"
2645,147,"4","MALE",2010,"PGTIS",223,1487,NA,"S",9,"2010-5-27","Rita Wagner"
2645,151,"4","MALE",2010,"PGTIS",223,1487,NA,"S",9,"2010-5-31","Rita Wagner"
2645,153,"4","MALE",2010,"PGTIS",223,1487,NA,"S",9,"2010-6-2","Rita Wagner"
2645,158,"4","MALE",2010,"PGTIS",223,1487,NA,"S",9,"2010-6-7","Rita Wagner"
2646,145,"4","MALE",2010,"PGTIS",223,1487,NA,"S",17,"2010-5-25","Rita Wagner"
2646,147,"4","MALE",2010,"PGTIS",223,1487,NA,"S",17,"2010-5-27","Rita Wagner"
2646,151,"4","MALE",2010,"PGTIS",223,1487,NA,"S",17,"2010-5-31","Rita Wagner"
2646,153,"4","MALE",2010,"PGTIS",223,1487,NA,"S",17,"2010-6-2","Rita Wagner"
2646,158,"4","MALE",2010,"PGTIS",223,1487,NA,"S",17,"2010-6-7","Rita Wagner"
2647,145,"4","MALE",2010,"PGTIS",223,1489,NA,"E",6,"2010-5-25","Rita Wagner"
2647,147,"4","MALE",2010,"PGTIS",223,1489,NA,"E",6,"2010-5-27","Rita Wagner"
2647,151,"4","MALE",2010,"PGTIS",223,1489,NA,"E",6,"2010-5-31","Rita Wagner"
2647,153,"4","MALE",2010,"PGTIS",223,1489,NA,"E",6,"2010-6-2","Rita Wagner"
2647,158,"4","MALE",2010,"PGTIS",223,1489,NA,"E",6,"2010-6-7","Rita Wagner"
2648,145,"4","MALE",2010,"PGTIS",223,1489,NA,"X",5,"2010-5-25","Rita Wagner"
2648,147,"4","MALE",2010,"PGTIS",223,1489,NA,"X",5,"2010-5-27","Rita Wagner"
2648,151,"4","MALE",2010,"PGTIS",223,1489,NA,"X",5,"2010-5-31","Rita Wagner"
2648,153,"4","MALE",2010,"PGTIS",223,1489,NA,"X",5,"2010-6-2","Rita Wagner"
2648,158,"4","MALE",2010,"PGTIS",223,1489,NA,"X",5,"2010-6-7","Rita Wagner"
2649,145,"4","MALE",2010,"PGTIS",223,1490,NA,"DD",15,"2010-5-25","Rita Wagner"
2649,147,"4","MALE",2010,"PGTIS",223,1490,NA,"DD",15,"2010-5-27","Rita Wagner"
2649,151,"4","MALE",2010,"PGTIS",223,1490,NA,"DD",15,"2010-5-31","Rita Wagner"
2649,153,"4","MALE",2010,"PGTIS",223,1490,NA,"DD",15,"2010-6-2","Rita Wagner"
2649,158,"-","MALE",2010,"PGTIS",223,1490,NA,"DD",15,"2010-6-7","Rita Wagner"
2650,145,"4","MALE",2010,"PGTIS",223,1490,NA,"L",8,"2010-5-25","Rita Wagner"
2650,147,"4","MALE",2010,"PGTIS",223,1490,NA,"L",8,"2010-5-27","Rita Wagner"
2650,151,"4","MALE",2010,"PGTIS",223,1490,NA,"L",8,"2010-5-31","Rita Wagner"
2650,153,"4","MALE",2010,"PGTIS",223,1490,NA,"L",8,"2010-6-2","Rita Wagner"
2650,158,"-","MALE",2010,"PGTIS",223,1490,NA,"L",8,"2010-6-7","Rita Wagner"
2651,145,"4","MALE",2010,"PGTIS",223,1501,NA,"DD",9,"2010-5-25","Rita Wagner"
2651,147,"4","MALE",2010,"PGTIS",223,1501,NA,"DD",9,"2010-5-27","Rita Wagner"
2651,151,"4","MALE",2010,"PGTIS",223,1501,NA,"DD",9,"2010-5-31","Rita Wagner"
2651,153,"4","MALE",2010,"PGTIS",223,1501,NA,"DD",9,"2010-6-2","Rita Wagner"
2651,158,"-","MALE",2010,"PGTIS",223,1501,NA,"DD",9,"2010-6-7","Rita Wagner"
2652,145,"4","MALE",2010,"PGTIS",223,1501,NA,"V",19,"2010-5-25","Rita Wagner"
2652,147,"4","MALE",2010,"PGTIS",223,1501,NA,"V",19,"2010-5-27","Rita Wagner"
2652,151,"4","MALE",2010,"PGTIS",223,1501,NA,"V",19,"2010-5-31","Rita Wagner"
2652,153,"4","MALE",2010,"PGTIS",223,1501,NA,"V",19,"2010-6-2","Rita Wagner"
2652,158,"4","MALE",2010,"PGTIS",223,1501,NA,"V",19,"2010-6-7","Rita Wagner"
2653,145,"4","MALE",2010,"PGTIS",223,1530,NA,"CC",35,"2010-5-25","Rita Wagner"
2653,147,"4","MALE",2010,"PGTIS",223,1530,NA,"CC",35,"2010-5-27","Rita Wagner"
2653,151,"4","MALE",2010,"PGTIS",223,1530,NA,"CC",35,"2010-5-31","Rita Wagner"
2653,153,"4","MALE",2010,"PGTIS",223,1530,NA,"CC",35,"2010-6-2","Rita Wagner"
2653,158,"-","MALE",2010,"PGTIS",223,1530,NA,"CC",35,"2010-6-7","Rita Wagner"
2654,145,"4","MALE",2010,"PGTIS",223,1530,NA,"DD",17,"2010-5-25","Rita Wagner"
2654,147,"4","MALE",2010,"PGTIS",223,1530,NA,"DD",17,"2010-5-27","Rita Wagner"
2654,151,"4","MALE",2010,"PGTIS",223,1530,NA,"DD",17,"2010-5-31","Rita Wagner"
2654,153,"4","MALE",2010,"PGTIS",223,1530,NA,"DD",17,"2010-6-2","Rita Wagner"
2654,158,"4","MALE",2010,"PGTIS",223,1530,NA,"DD",17,"2010-6-7","Rita Wagner"
2655,145,"4","MALE",2010,"PGTIS",223,1541,NA,"J",5,"2010-5-25","Rita Wagner"
2655,147,"4","MALE",2010,"PGTIS",223,1541,NA,"J",5,"2010-5-27","Rita Wagner"
2655,151,"4","MALE",2010,"PGTIS",223,1541,NA,"J",5,"2010-5-31","Rita Wagner"
2655,153,"4","MALE",2010,"PGTIS",223,1541,NA,"J",5,"2010-6-2","Rita Wagner"
2655,158,"4","MALE",2010,"PGTIS",223,1541,NA,"J",5,"2010-6-7","Rita Wagner"
2656,145,"4","MALE",2010,"PGTIS",223,1541,NA,"V",8,"2010-5-25","Rita Wagner"
2656,147,"4","MALE",2010,"PGTIS",223,1541,NA,"V",8,"2010-5-27","Rita Wagner"
2656,151,"4","MALE",2010,"PGTIS",223,1541,NA,"V",8,"2010-5-31","Rita Wagner"
2656,153,"4","MALE",2010,"PGTIS",223,1541,NA,"V",8,"2010-6-2","Rita Wagner"
2656,158,"4","MALE",2010,"PGTIS",223,1541,NA,"V",8,"2010-6-7","Rita Wagner"
2657,145,"4","MALE",2010,"PGTIS",223,1558,NA,"S",6,"2010-5-25","Rita Wagner"
2657,147,"4","MALE",2010,"PGTIS",223,1558,NA,"S",6,"2010-5-27","Rita Wagner"
2657,151,"4","MALE",2010,"PGTIS",223,1558,NA,"S",6,"2010-5-31","Rita Wagner"
2657,153,"4","MALE",2010,"PGTIS",223,1558,NA,"S",6,"2010-6-2","Rita Wagner"
2657,158,"4","MALE",2010,"PGTIS",223,1558,NA,"S",6,"2010-6-7","Rita Wagner"
2658,145,"4","MALE",2010,"PGTIS",223,1558,NA,"X",13,"2010-5-25","Rita Wagner"
2658,147,"4","MALE",2010,"PGTIS",223,1558,NA,"X",13,"2010-5-27","Rita Wagner"
2658,151,"4","MALE",2010,"PGTIS",223,1558,NA,"X",13,"2010-5-31","Rita Wagner"
2658,153,"4","MALE",2010,"PGTIS",223,1558,NA,"X",13,"2010-6-2","Rita Wagner"
2658,158,"-","MALE",2010,"PGTIS",223,1558,NA,"X",13,"2010-6-7","Rita Wagner"
