"Index","DoY","Phenophase_Recorded","Sex","Year","Site","Orchard","Clone","Tree","X","Y","Date","Source","First_RF","Last_RF","State"
356,155,"4","FEMALE",1997,"PGTIS",220,1591,33,"DD",36,"1997-6-4","Rita Wagner",150,155,2
356,157,"-","FEMALE",1997,"PGTIS",220,1591,33,"DD",36,"1997-6-6","Rita Wagner",150,155,3
356,159,"-","FEMALE",1997,"PGTIS",220,1591,33,"DD",36,"1997-6-8","Rita Wagner",150,155,3
356,161,"-","FEMALE",1997,"PGTIS",220,1591,33,"DD",36,"1997-6-10","Rita Wagner",150,155,3
356,163,"-","FEMALE",1997,"PGTIS",220,1591,33,"DD",36,"1997-6-12","Rita Wagner",150,155,3
331,148,"-","FEMALE",1997,"PGTIS",220,1592,22,"AA",25,"1997-5-28","Rita Wagner",150,155,1
331,150,"4","FEMALE",1997,"PGTIS",220,1592,22,"AA",25,"1997-5-30","Rita Wagner",150,155,2
331,153,"4","FEMALE",1997,"PGTIS",220,1592,22,"AA",25,"1997-6-2","Rita Wagner",150,155,2
331,155,"4","FEMALE",1997,"PGTIS",220,1592,22,"AA",25,"1997-6-4","Rita Wagner",150,155,2
331,157,"-","FEMALE",1997,"PGTIS",220,1592,22,"AA",25,"1997-6-6","Rita Wagner",150,155,3
331,159,"-","FEMALE",1997,"PGTIS",220,1592,22,"AA",25,"1997-6-8","Rita Wagner",150,155,3
331,161,"-","FEMALE",1997,"PGTIS",220,1592,22,"AA",25,"1997-6-10","Rita Wagner",150,155,3
331,163,"-","FEMALE",1997,"PGTIS",220,1592,22,"AA",25,"1997-6-12","Rita Wagner",150,155,3
365,148,"-","FEMALE",1997,"PGTIS",220,1592,36,"V",45,"1997-5-28","Rita Wagner",150,155,1
365,150,"4","FEMALE",1997,"PGTIS",220,1592,36,"V",45,"1997-5-30","Rita Wagner",150,155,2
365,153,"4","FEMALE",1997,"PGTIS",220,1592,36,"V",45,"1997-6-2","Rita Wagner",150,155,2
365,155,"4","FEMALE",1997,"PGTIS",220,1592,36,"V",45,"1997-6-4","Rita Wagner",150,155,2
365,157,"-","FEMALE",1997,"PGTIS",220,1592,36,"V",45,"1997-6-6","Rita Wagner",150,155,3
365,159,"-","FEMALE",1997,"PGTIS",220,1592,36,"V",45,"1997-6-8","Rita Wagner",150,155,3
365,161,"-","FEMALE",1997,"PGTIS",220,1592,36,"V",45,"1997-6-10","Rita Wagner",150,155,3
365,163,"-","FEMALE",1997,"PGTIS",220,1592,36,"V",45,"1997-6-12","Rita Wagner",150,155,3
317,148,"-","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-5-28","Rita Wagner",153,157,1
317,150,"-","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-5-30","Rita Wagner",153,157,1
317,153,"4","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-6-2","Rita Wagner",153,157,2
317,155,"4","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-6-4","Rita Wagner",153,157,2
317,157,"4","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-6-6","Rita Wagner",153,157,2
317,159,"-","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-6-8","Rita Wagner",153,157,3
317,161,"-","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-6-10","Rita Wagner",153,157,3
317,163,"-","FEMALE",1997,"PGTIS",220,1597,15,"G",30,"1997-6-12","Rita Wagner",153,157,3
327,148,"-","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-5-28","Rita Wagner",153,157,1
327,150,"-","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-5-30","Rita Wagner",153,157,1
327,153,"4","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-6-2","Rita Wagner",153,157,2
327,155,"4","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-6-4","Rita Wagner",153,157,2
327,157,"4","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-6-6","Rita Wagner",153,157,2
327,159,"-","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-6-8","Rita Wagner",153,157,3
327,161,"-","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-6-10","Rita Wagner",153,157,3
327,163,"-","FEMALE",1997,"PGTIS",220,1597,20,"Q",30,"1997-6-12","Rita Wagner",153,157,3
336,148,"-","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-5-28","Rita Wagner",153,157,1
336,150,"-","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-5-30","Rita Wagner",153,157,1
336,153,"4","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-6-2","Rita Wagner",153,157,2
336,155,"4","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-6-4","Rita Wagner",153,157,2
336,157,"4","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-6-6","Rita Wagner",153,157,2
336,159,"-","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-6-8","Rita Wagner",153,157,3
336,161,"-","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-6-10","Rita Wagner",153,157,3
336,163,"-","FEMALE",1997,"PGTIS",220,1598,24,"U",26,"1997-6-12","Rita Wagner",153,157,3
346,148,"4","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-5-28","Rita Wagner",148,157,2
346,150,"4","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-5-30","Rita Wagner",148,157,2
346,153,"4","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-6-2","Rita Wagner",148,157,2
346,155,"4","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-6-4","Rita Wagner",148,157,2
346,157,"4","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-6-6","Rita Wagner",148,157,2
346,159,"-","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-6-8","Rita Wagner",148,157,3
346,161,"-","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-6-10","Rita Wagner",148,157,3
346,163,"-","FEMALE",1997,"PGTIS",220,1598,28,"C",47,"1997-6-12","Rita Wagner",148,157,3
347,148,"4","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-5-28","Rita Wagner",148,153,2
347,150,"4","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-5-30","Rita Wagner",148,153,2
347,153,"4","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-6-2","Rita Wagner",148,153,2
347,155,"-","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-6-4","Rita Wagner",148,153,3
347,157,"-","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-6-6","Rita Wagner",148,153,3
347,159,"-","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-6-8","Rita Wagner",148,153,3
347,161,"-","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-6-10","Rita Wagner",148,153,3
347,163,"-","MALE",1997,"PGTIS",220,980,28,"D",47,"1997-6-12","Rita Wagner",148,153,3
366,148,"4","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-5-28","Rita Wagner",148,155,2
366,150,"4","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-5-30","Rita Wagner",148,155,2
366,153,"4","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-6-2","Rita Wagner",148,155,2
366,155,"4","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-6-4","Rita Wagner",148,155,2
366,157,"-","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-6-6","Rita Wagner",148,155,3
366,159,"-","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-6-8","Rita Wagner",148,155,3
366,161,"-","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-6-10","Rita Wagner",148,155,3
366,163,"-","MALE",1997,"PGTIS",220,980,36,"Z",45,"1997-6-12","Rita Wagner",148,155,3
305,148,"4","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-5-28","Rita Wagner",148,153,2
305,150,"4","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-5-30","Rita Wagner",148,153,2
305,153,"4","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-6-2","Rita Wagner",148,153,2
305,155,"-","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-6-4","Rita Wagner",148,153,3
305,157,"-","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-6-6","Rita Wagner",148,153,3
305,159,"-","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-6-8","Rita Wagner",148,153,3
305,161,"-","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-6-10","Rita Wagner",148,153,3
305,163,"-","MALE",1997,"PGTIS",220,985,10,"Y",6,"1997-6-12","Rita Wagner",148,153,3
360,148,"4","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-5-28","Rita Wagner",148,155,2
360,150,"4","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-5-30","Rita Wagner",148,155,2
360,153,"4","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-6-2","Rita Wagner",148,155,2
360,155,"4","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-6-4","Rita Wagner",148,155,2
360,157,"-","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-6-6","Rita Wagner",148,155,3
360,159,"-","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-6-8","Rita Wagner",148,155,3
360,161,"-","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-6-10","Rita Wagner",148,155,3
360,163,"-","MALE",1997,"PGTIS",220,985,35,"V",47,"1997-6-12","Rita Wagner",148,155,3
367,148,"4","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-5-28","Rita Wagner",148,155,2
367,150,"4","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-5-30","Rita Wagner",148,155,2
367,153,"4","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-6-2","Rita Wagner",148,155,2
367,155,"4","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-6-4","Rita Wagner",148,155,2
367,157,"-","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-6-6","Rita Wagner",148,155,3
367,159,"-","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-6-8","Rita Wagner",148,155,3
367,161,"-","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-6-10","Rita Wagner",148,155,3
367,163,"-","MALE",1997,"PGTIS",220,985,36,"Z",48,"1997-6-12","Rita Wagner",148,155,3
353,148,"4","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-5-28","Rita Wagner",148,157,2
353,150,"4","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-5-30","Rita Wagner",148,157,2
353,153,"4","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-6-2","Rita Wagner",148,157,2
353,155,"4","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-6-4","Rita Wagner",148,157,2
353,157,"4","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-6-6","Rita Wagner",148,157,2
353,159,"-","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-6-8","Rita Wagner",148,157,3
353,161,"-","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-6-10","Rita Wagner",148,157,3
353,163,"-","MALE",1997,"PGTIS",220,988,31,"L",47,"1997-6-12","Rita Wagner",148,157,3
368,148,"4","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-5-28","Rita Wagner",148,155,2
368,150,"4","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-5-30","Rita Wagner",148,155,2
368,153,"4","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-6-2","Rita Wagner",148,155,2
368,155,"4","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-6-4","Rita Wagner",148,155,2
368,157,"-","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-6-6","Rita Wagner",148,155,3
368,159,"-","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-6-8","Rita Wagner",148,155,3
368,161,"-","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-6-10","Rita Wagner",148,155,3
368,163,"-","MALE",1997,"PGTIS",220,988,36,"V",46,"1997-6-12","Rita Wagner",148,155,3
302,148,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-5-28","Rita Wagner",NA,NA,0
302,150,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-5-30","Rita Wagner",NA,NA,0
302,153,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-6-2","Rita Wagner",NA,NA,0
302,155,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-6-4","Rita Wagner",NA,NA,0
302,157,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-6-6","Rita Wagner",NA,NA,0
302,159,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-6-8","Rita Wagner",NA,NA,0
302,161,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-6-10","Rita Wagner",NA,NA,0
302,163,"0","MALE",1997,"PGTIS",220,1502,7,"N",10,"1997-6-12","Rita Wagner",NA,NA,0
309,148,"-","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-5-28","Rita Wagner",150,153,1
309,150,"4","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-5-30","Rita Wagner",150,153,2
309,153,"4","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-6-2","Rita Wagner",150,153,2
309,155,"-","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-6-4","Rita Wagner",150,153,3
309,157,"-","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-6-6","Rita Wagner",150,153,3
309,159,"-","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-6-8","Rita Wagner",150,153,3
309,161,"-","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-6-10","Rita Wagner",150,153,3
309,163,"-","MALE",1997,"PGTIS",220,1502,11,"W",8,"1997-6-12","Rita Wagner",150,153,3
354,148,"-","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-5-28","Rita Wagner",150,155,1
354,150,"4","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-5-30","Rita Wagner",150,155,2
354,153,"4","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-6-2","Rita Wagner",150,155,2
354,155,"4","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-6-4","Rita Wagner",150,155,2
354,157,"-","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-6-6","Rita Wagner",150,155,3
354,159,"-","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-6-8","Rita Wagner",150,155,3
354,161,"-","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-6-10","Rita Wagner",150,155,3
354,163,"-","MALE",1997,"PGTIS",220,1502,31,"L",39,"1997-6-12","Rita Wagner",150,155,3
314,148,"-","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-5-28","Rita Wagner",150,155,1
314,150,"4","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-5-30","Rita Wagner",150,155,2
314,153,"4","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-6-2","Rita Wagner",150,155,2
314,155,"4","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-6-4","Rita Wagner",150,155,2
314,157,"-","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-6-6","Rita Wagner",150,155,3
314,159,"-","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-6-8","Rita Wagner",150,155,3
314,161,"-","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-6-10","Rita Wagner",150,155,3
314,163,"-","MALE",1997,"PGTIS",220,1503,13,"E",22,"1997-6-12","Rita Wagner",150,155,3
321,148,"4","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-5-28","Rita Wagner",148,150,2
321,150,"4","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-5-30","Rita Wagner",148,150,2
321,153,"-","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-6-2","Rita Wagner",148,150,3
321,155,"-","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-6-4","Rita Wagner",148,150,3
321,157,"-","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-6-6","Rita Wagner",148,150,3
321,159,"-","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-6-8","Rita Wagner",148,150,3
321,161,"-","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-6-10","Rita Wagner",148,150,3
321,163,"-","MALE",1997,"PGTIS",220,1503,17,"Q",17,"1997-6-12","Rita Wagner",148,150,3
306,148,"-","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-5-28","Rita Wagner",150,157,1
306,150,"4","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-5-30","Rita Wagner",150,157,2
306,153,"4","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-6-2","Rita Wagner",150,157,2
306,155,"4","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-6-4","Rita Wagner",150,157,2
306,157,"4","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-6-6","Rita Wagner",150,157,2
306,159,"-","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-6-8","Rita Wagner",150,157,3
306,161,"-","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-6-10","Rita Wagner",150,157,3
306,163,"-","MALE",1997,"PGTIS",220,1526,10,"U",12,"1997-6-12","Rita Wagner",150,157,3
348,148,"4","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-5-28","Rita Wagner",148,157,2
348,150,"4","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-5-30","Rita Wagner",148,157,2
348,153,"4","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-6-2","Rita Wagner",148,157,2
348,155,"4","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-6-4","Rita Wagner",148,157,2
348,157,"4","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-6-6","Rita Wagner",148,157,2
348,159,"-","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-6-8","Rita Wagner",148,157,3
348,161,"-","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-6-10","Rita Wagner",148,157,3
348,163,"-","MALE",1997,"PGTIS",220,1526,28,"H",47,"1997-6-12","Rita Wagner",148,157,3
312,148,"-","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-5-28","Rita Wagner",150,155,1
312,150,"4","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-5-30","Rita Wagner",150,155,2
312,153,"4","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-6-2","Rita Wagner",150,155,2
312,155,"4","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-6-4","Rita Wagner",150,155,2
312,157,"-","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-6-6","Rita Wagner",150,155,3
312,159,"-","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-6-8","Rita Wagner",150,155,3
312,161,"-","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-6-10","Rita Wagner",150,155,3
312,163,"-","MALE",1997,"PGTIS",220,1528,12,"AA",9,"1997-6-12","Rita Wagner",150,155,3
334,148,"-","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-5-28","Rita Wagner",150,157,1
334,150,"4","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-5-30","Rita Wagner",150,157,2
334,153,"4","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-6-2","Rita Wagner",150,157,2
334,155,"4","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-6-4","Rita Wagner",150,157,2
334,157,"4","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-6-6","Rita Wagner",150,157,2
334,159,"-","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-6-8","Rita Wagner",150,157,3
334,161,"-","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-6-10","Rita Wagner",150,157,3
334,163,"-","MALE",1997,"PGTIS",220,1528,23,"AA",26,"1997-6-12","Rita Wagner",150,157,3
316,148,"4","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-5-28","Rita Wagner",148,155,2
316,150,"4","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-5-30","Rita Wagner",148,155,2
316,153,"4","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-6-2","Rita Wagner",148,155,2
316,155,"4","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-6-4","Rita Wagner",148,155,2
316,157,"-","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-6-6","Rita Wagner",148,155,3
316,159,"-","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-6-8","Rita Wagner",148,155,3
316,161,"-","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-6-10","Rita Wagner",148,155,3
316,163,"-","MALE",1997,"PGTIS",220,1531,14,"J",22,"1997-6-12","Rita Wagner",148,155,3
349,148,"-","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-5-28","Rita Wagner",150,155,1
349,150,"4","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-5-30","Rita Wagner",150,155,2
349,153,"4","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-6-2","Rita Wagner",150,155,2
349,155,"4","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-6-4","Rita Wagner",150,155,2
349,157,"-","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-6-6","Rita Wagner",150,155,3
349,159,"-","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-6-8","Rita Wagner",150,155,3
349,161,"-","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-6-10","Rita Wagner",150,155,3
349,163,"-","MALE",1997,"PGTIS",220,1531,28,"B",47,"1997-6-12","Rita Wagner",150,155,3
325,148,"-","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-5-28","Rita Wagner",150,159,1
325,150,"4","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-5-30","Rita Wagner",150,159,2
325,153,"4","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-6-2","Rita Wagner",150,159,2
325,155,"4","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-6-4","Rita Wagner",150,159,2
325,157,"4","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-6-6","Rita Wagner",150,159,2
325,159,"4","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-6-8","Rita Wagner",150,159,2
325,161,"-","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-6-10","Rita Wagner",150,159,3
325,163,"-","MALE",1997,"PGTIS",220,1542,19,"R",25,"1997-6-12","Rita Wagner",150,159,3
342,148,"4","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-5-28","Rita Wagner",148,150,2
342,150,"4","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-5-30","Rita Wagner",148,150,2
342,153,"-","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-6-2","Rita Wagner",148,150,3
342,155,"-","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-6-4","Rita Wagner",148,150,3
342,157,"-","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-6-6","Rita Wagner",148,150,3
342,159,"-","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-6-8","Rita Wagner",148,150,3
342,161,"-","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-6-10","Rita Wagner",148,150,3
342,163,"-","MALE",1997,"PGTIS",220,1542,27,"C",40,"1997-6-12","Rita Wagner",148,150,3
340,148,"4","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-5-28","Rita Wagner",148,150,2
340,150,"4","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-5-30","Rita Wagner",148,150,2
340,153,"-","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-6-2","Rita Wagner",148,150,3
340,155,"-","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-6-4","Rita Wagner",148,150,3
340,157,"-","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-6-6","Rita Wagner",148,150,3
340,159,"-","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-6-8","Rita Wagner",148,150,3
340,161,"-","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-6-10","Rita Wagner",148,150,3
340,163,"-","MALE",1997,"PGTIS",220,1557,25,"F",34,"1997-6-12","Rita Wagner",148,150,3
357,148,"4","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-5-28","Rita Wagner",148,153,2
357,150,"4","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-5-30","Rita Wagner",148,153,2
357,153,"4","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-6-2","Rita Wagner",148,153,2
357,155,"-","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-6-4","Rita Wagner",148,153,3
357,157,"-","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-6-6","Rita Wagner",148,153,3
357,159,"-","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-6-8","Rita Wagner",148,153,3
357,161,"-","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-6-10","Rita Wagner",148,153,3
357,163,"-","MALE",1997,"PGTIS",220,1557,33,"Y",33,"1997-6-12","Rita Wagner",148,153,3
330,148,"4","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-5-28","Rita Wagner",148,155,2
330,150,"4","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-5-30","Rita Wagner",148,155,2
330,153,"4","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-6-2","Rita Wagner",148,155,2
330,155,"4","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-6-4","Rita Wagner",148,155,2
330,157,"-","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-6-6","Rita Wagner",148,155,3
330,159,"-","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-6-8","Rita Wagner",148,155,3
330,161,"-","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-6-10","Rita Wagner",148,155,3
330,163,"-","MALE",1997,"PGTIS",220,1559,21,"W",18,"1997-6-12","Rita Wagner",148,155,3
369,148,"4","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-5-28","Rita Wagner",148,153,2
369,150,"4","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-5-30","Rita Wagner",148,153,2
369,153,"4","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-6-2","Rita Wagner",148,153,2
369,155,"-","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-6-4","Rita Wagner",148,153,3
369,157,"-","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-6-6","Rita Wagner",148,153,3
369,159,"-","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-6-8","Rita Wagner",148,153,3
369,161,"-","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-6-10","Rita Wagner",148,153,3
369,163,"-","MALE",1997,"PGTIS",220,1559,36,"BB",48,"1997-6-12","Rita Wagner",148,153,3
298,148,"4","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-5-28","Rita Wagner",148,150,2
298,150,"4","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-5-30","Rita Wagner",148,150,2
298,153,"-","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-6-2","Rita Wagner",148,150,3
298,155,"-","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-6-4","Rita Wagner",148,150,3
298,157,"-","MALE",1997,"PGTIS",220,1582,5,"S",4,"1997-6-6","Rita Wagner",148,150,3
