"Orchard","Year","Sex","Clone","Tree","X","Y","Month","Day","Phenophase","Page"
"220",2009,"FEMALE",1481,NA,"DD",5,6,10,"4",36
"220",2009,"FEMALE",1481,NA,"Q",43,6,8,"4",37
"220",2009,"FEMALE",1481,NA,"Q",43,6,10,"4",37
"220",2009,"FEMALE",1488,NA,"F",36,6,8,"-",36
"220",2009,"FEMALE",1488,NA,"F",36,6,10,"4",36
"220",2009,"FEMALE",1488,NA,"H",1,6,8,"-",36
"220",2009,"FEMALE",1488,NA,"H",1,6,10,"4",36
"220",2009,"FEMALE",1502,NA,"A",2,6,8,"-",36
"220",2009,"FEMALE",1502,NA,"A",2,6,10,"3",36
"220",2009,"FEMALE",1502,NA,"DD",37,6,8,"-",37
"220",2009,"FEMALE",1502,NA,"DD",37,6,10,"4",37
"220",2009,"FEMALE",1503,NA,"A",41,6,8,"4",37
"220",2009,"FEMALE",1503,NA,"A",41,6,10,"4",37
"220",2009,"FEMALE",1503,NA,"Q",17,6,8,"4",36
"220",2009,"FEMALE",1503,NA,"Q",17,6,10,"4",36
"220",2009,"FEMALE",1526,NA,"A",14,6,8,"-",36
"220",2009,"FEMALE",1526,NA,"A",14,6,10,"3",36
"220",2009,"FEMALE",1526,NA,"DD",35,6,8,"-",36
"220",2009,"FEMALE",1526,NA,"DD",35,6,10,"3",36
"220",2009,"FEMALE",1528,NA,"B",3,6,8,"-",36
"220",2009,"FEMALE",1528,NA,"B",3,6,10,"3",36
"220",2009,"FEMALE",1528,NA,"DD",1,6,8,"-",36
"220",2009,"FEMALE",1528,NA,"DD",1,6,10,"3",36
"220",2009,"FEMALE",1531,NA,"A",30,6,8,"-",36
"220",2009,"FEMALE",1531,NA,"A",30,6,10,"4",36
"220",2009,"FEMALE",1531,NA,"B",47,6,8,"4",37
"220",2009,"FEMALE",1531,NA,"B",47,6,10,"4",37
"220",2009,"FEMALE",1542,NA,"C",5,6,8,"-",36
"220",2009,"FEMALE",1542,NA,"C",5,6,10,"3",36
"220",2009,"FEMALE",1542,NA,"C",35,6,8,"-",36
"220",2009,"FEMALE",1542,NA,"C",35,6,10,"3",36
"220",2009,"FEMALE",1557,NA,"DD",24,6,8,"4",36
"220",2009,"FEMALE",1557,NA,"DD",24,6,10,"4",36
"220",2009,"FEMALE",1557,NA,"DD",31,6,8,"4",36
"220",2009,"FEMALE",1557,NA,"DD",31,6,10,"4",36
"220",2009,"FEMALE",1559,NA,"BB",48,6,8,"4",37
"220",2009,"FEMALE",1559,NA,"BB",48,6,10,"4",37
"220",2009,"FEMALE",1559,NA,"S",1,6,8,"-",36
"220",2009,"FEMALE",1559,NA,"S",1,6,10,"4",36
"220",2009,"FEMALE",1582,NA,"CC",8,6,8,"4",36
"220",2009,"FEMALE",1582,NA,"CC",8,6,10,"4",36
"220",2009,"FEMALE",1582,NA,"G",48,6,8,"4",37
"220",2009,"FEMALE",1582,NA,"G",48,6,10,"4",37
"220",2009,"FEMALE",1587,NA,"W",1,6,8,"4",36
"220",2009,"FEMALE",1587,NA,"W",1,6,10,"4",36
"220",2009,"FEMALE",1591,NA,"DD",36,6,8,"4",36
"220",2009,"FEMALE",1591,NA,"DD",36,6,10,"4",36
"220",2009,"FEMALE",1591,NA,"O",1,6,8,"4",36
"220",2009,"FEMALE",1591,NA,"O",1,6,10,"4",36
"220",2009,"FEMALE",1592,NA,"DD",38,6,8,"-",37
"220",2009,"FEMALE",1592,NA,"DD",38,6,10,"4",37
"220",2009,"FEMALE",1592,NA,"M",45,6,8,"4",37
"220",2009,"FEMALE",1592,NA,"M",45,6,10,"4",37
"220",2009,"FEMALE",1597,NA,"DD",30,6,8,"4",36
"220",2009,"FEMALE",1597,NA,"DD",30,6,10,"4",36
"220",2009,"FEMALE",1597,NA,"J",2,6,8,"4",36
"220",2009,"FEMALE",1597,NA,"J",2,6,10,"4",36
"220",2009,"FEMALE",1598,NA,"C",47,6,8,"4",37
"220",2009,"FEMALE",1598,NA,"C",47,6,10,"4",37
"220",2009,"FEMALE",1598,NA,"DD",19,6,8,"4",36
"220",2009,"FEMALE",1598,NA,"DD",19,6,10,"4",36
"220",2009,"MALE",980,NA,"DD",3,6,8,"4",36
"220",2009,"MALE",980,NA,"DD",3,6,10,"4",36
"220",2009,"MALE",980,NA,"DD",15,6,8,"4",36
"220",2009,"MALE",980,NA,"DD",15,6,10,"4",36
"220",2009,"MALE",984,NA,"A",46,6,8,"4",37
"220",2009,"MALE",984,NA,"A",46,6,10,"4",37
"220",2009,"MALE",984,NA,"C",8,6,8,"4",36
"220",2009,"MALE",984,NA,"C",8,6,10,"4",36
"220",2009,"MALE",985,NA,"A",27,6,8,"4",36
"220",2009,"MALE",985,NA,"A",27,6,10,"4",36
"220",2009,"MALE",985,NA,"A",36,6,8,"4",36
"220",2009,"MALE",985,NA,"A",36,6,10,"4",36
"220",2009,"MALE",988,NA,"A",37,6,8,"4",37
"220",2009,"MALE",988,NA,"A",37,6,10,"4",37
"220",2009,"MALE",988,NA,"L",47,6,8,"4",37
"220",2009,"MALE",988,NA,"L",47,6,10,"4",37
"220",2009,"MALE",1472,NA,"A",45,6,8,"4",37
"220",2009,"MALE",1472,NA,"A",45,6,10,"4",37
"220",2009,"MALE",1472,NA,"B",1,6,8,"4",36
"220",2009,"MALE",1472,NA,"B",1,6,10,"4",36
"220",2009,"MALE",1475,NA,"CC",35,6,8,"4",36
"220",2009,"MALE",1475,NA,"CC",35,6,10,"4",36
"220",2009,"MALE",1475,NA,"F",8,6,8,"4",36
"220",2009,"MALE",1475,NA,"F",8,6,10,"4",36
"220",2009,"MALE",1478,NA,"DD",20,6,8,"4",36
"220",2009,"MALE",1478,NA,"DD",20,6,10,"4",36
"220",2009,"MALE",1478,NA,"DD",41,6,8,"4",37
"220",2009,"MALE",1478,NA,"DD",41,6,10,"4",37
"220",2009,"MALE",1479,NA,"F",15,6,8,"4",36
"220",2009,"MALE",1479,NA,"F",15,6,10,"4",36
"220",2009,"MALE",1479,NA,"M",1,6,8,"4",36
"220",2009,"MALE",1479,NA,"M",1,6,10,"4",36
"220",2009,"MALE",1481,NA,"DD",5,6,8,"4",36
"220",2009,"MALE",1481,NA,"DD",5,6,10,"4",36
"220",2009,"MALE",1481,NA,"Q",43,6,8,"4",37
"220",2009,"MALE",1481,NA,"Q",43,6,10,"4",37
"220",2009,"MALE",1488,NA,"F",36,6,8,"4",36
"220",2009,"MALE",1488,NA,"F",36,6,10,"4",36
"220",2009,"MALE",1488,NA,"H",1,6,8,"4",36
"220",2009,"MALE",1488,NA,"H",1,6,10,"4",36
"220",2009,"MALE",1502,NA,"A",2,6,8,"4",36
"220",2009,"MALE",1502,NA,"A",2,6,10,"4",36
"220",2009,"MALE",1502,NA,"DD",37,6,8,"4",37
"220",2009,"MALE",1502,NA,"DD",37,6,10,"4",37
"220",2009,"MALE",1503,NA,"A",41,6,8,"4",37
"220",2009,"MALE",1503,NA,"A",41,6,10,"4",37
"220",2009,"MALE",1503,NA,"Q",17,6,8,"4",36
"220",2009,"MALE",1503,NA,"Q",17,6,10,"4",36
"220",2009,"MALE",1526,NA,"A",14,6,8,"4",36
"220",2009,"MALE",1526,NA,"A",14,6,10,"4",36
"220",2009,"MALE",1526,NA,"DD",35,6,8,"4",36
"220",2009,"MALE",1526,NA,"DD",35,6,10,"4",36
"220",2009,"MALE",1528,NA,"B",3,6,8,"4",36
"220",2009,"MALE",1528,NA,"B",3,6,10,"4",36
"220",2009,"MALE",1528,NA,"DD",1,6,8,"4",36
"220",2009,"MALE",1528,NA,"DD",1,6,10,"4",36
"220",2009,"MALE",1531,NA,"A",30,6,8,"4",36
"220",2009,"MALE",1531,NA,"A",30,6,10,"4",36
"220",2009,"MALE",1531,NA,"B",47,6,8,"4",37
"220",2009,"MALE",1531,NA,"B",47,6,10,"4",37
"220",2009,"MALE",1542,NA,"C",5,6,8,"4",36
"220",2009,"MALE",1542,NA,"C",5,6,10,"4",36
"220",2009,"MALE",1542,NA,"C",35,6,8,"4",36
"220",2009,"MALE",1542,NA,"C",35,6,10,"4",36
"220",2009,"MALE",1557,NA,"DD",24,6,8,"4",36
"220",2009,"MALE",1557,NA,"DD",24,6,10,"4",36
"220",2009,"MALE",1557,NA,"DD",31,6,8,"4",36
"220",2009,"MALE",1557,NA,"DD",31,6,10,"4",36
"220",2009,"MALE",1559,NA,"BB",48,6,8,"4",37
"220",2009,"MALE",1559,NA,"BB",48,6,10,"4",37
"220",2009,"MALE",1559,NA,"S",1,6,8,"4",36
"220",2009,"MALE",1559,NA,"S",1,6,10,"4",36
"220",2009,"MALE",1582,NA,"CC",8,6,8,"4",36
"220",2009,"MALE",1582,NA,"CC",8,6,10,"4",36
"220",2009,"MALE",1582,NA,"G",48,6,8,"4",37
"220",2009,"MALE",1582,NA,"G",48,6,10,"4",37
"220",2009,"MALE",1587,NA,"W",1,6,8,"4",36
"220",2009,"MALE",1587,NA,"W",1,6,10,"4",36
"220",2009,"MALE",1591,NA,"DD",36,6,8,"4",36
"220",2009,"MALE",1591,NA,"DD",36,6,10,"4",36
"220",2009,"MALE",1591,NA,"O",1,6,8,"4",36
"220",2009,"MALE",1591,NA,"O",1,6,10,"4",36
"220",2009,"MALE",1592,NA,"DD",38,6,8,"4",37
"220",2009,"MALE",1592,NA,"DD",38,6,10,"4",37
"220",2009,"MALE",1592,NA,"M",45,6,8,"4",37
"220",2009,"MALE",1592,NA,"M",45,6,10,"4",37
"220",2009,"MALE",1597,NA,"DD",30,6,8,"4",36
"220",2009,"MALE",1597,NA,"DD",30,6,10,"4",36
"220",2009,"MALE",1597,NA,"J",2,6,8,"4",36
"220",2009,"MALE",1597,NA,"J",2,6,10,"4",36
"220",2009,"MALE",1598,NA,"C",47,6,8,"4",37
"220",2009,"MALE",1598,NA,"C",47,6,10,"4",37
"220",2009,"MALE",1598,NA,"DD",19,6,8,"4",36
"220",2009,"MALE",1598,NA,"DD",19,6,10,"4",36
"220",2010,"FEMALE",980,NA,"DD",3,5,26,"-",39
"220",2010,"FEMALE",980,NA,"DD",3,5,31,"4",39
"220",2010,"FEMALE",980,NA,"DD",3,6,2,"4",39
"220",2010,"FEMALE",980,NA,"DD",3,6,7,"4",39
"220",2010,"FEMALE",980,NA,"DD",15,5,26,"3",39
"220",2010,"FEMALE",980,NA,"DD",15,5,31,"4",39
"220",2010,"FEMALE",980,NA,"DD",15,6,2,"4",39
"220",2010,"FEMALE",980,NA,"DD",15,6,7,"5",39
"220",2010,"FEMALE",984,NA,"A",46,5,26,"-",40
"220",2010,"FEMALE",984,NA,"A",46,5,31,"3",40
"220",2010,"FEMALE",984,NA,"A",46,6,2,"4",40
"220",2010,"FEMALE",984,NA,"A",46,6,7,"4",40
"220",2010,"FEMALE",984,NA,"C",8,5,26,"-",39
"220",2010,"FEMALE",984,NA,"C",8,5,31,"3",39
"220",2010,"FEMALE",984,NA,"C",8,6,2,"4",39
"220",2010,"FEMALE",984,NA,"C",8,6,7,"4",39
"220",2010,"FEMALE",985,NA,"A",27,5,26,"-",39
"220",2010,"FEMALE",985,NA,"A",27,5,31,"4",39
"220",2010,"FEMALE",985,NA,"A",27,6,2,"4",39
"220",2010,"FEMALE",985,NA,"A",27,6,7,"4.5",39
"220",2010,"FEMALE",985,NA,"A",36,5,26,"-",39
"220",2010,"FEMALE",985,NA,"A",36,5,31,"4",39
"220",2010,"FEMALE",985,NA,"A",36,6,2,"4",39
"220",2010,"FEMALE",985,NA,"A",36,6,7,"5",39
"220",2010,"FEMALE",988,NA,"A",37,5,26,"-",40
"220",2010,"FEMALE",988,NA,"A",37,5,31,"3",40
"220",2010,"FEMALE",988,NA,"A",37,6,2,"4",40
"220",2010,"FEMALE",988,NA,"A",37,6,7,"-",40
"220",2010,"FEMALE",988,NA,"L",47,5,26,"-",40
"220",2010,"FEMALE",988,NA,"L",47,5,31,"3",40
"220",2010,"FEMALE",988,NA,"L",47,6,2,"4",40
"220",2010,"FEMALE",988,NA,"L",47,6,7,"5",40
"220",2010,"FEMALE",1472,NA,"A",45,5,26,"-",40
"220",2010,"FEMALE",1472,NA,"A",45,5,31,"4",40
"220",2010,"FEMALE",1472,NA,"A",45,6,2,"4",40
"220",2010,"FEMALE",1472,NA,"A",45,6,7,"5",40
"220",2010,"FEMALE",1472,NA,"B",1,5,26,"-",39
"220",2010,"FEMALE",1472,NA,"B",1,5,31,"3",39
"220",2010,"FEMALE",1472,NA,"B",1,6,2,"4",39
"220",2010,"FEMALE",1472,NA,"B",1,6,7,"4",39
"220",2010,"FEMALE",1475,NA,"CC",35,5,26,"-",39
"220",2010,"FEMALE",1475,NA,"CC",35,5,31,"4",39
"220",2010,"FEMALE",1475,NA,"CC",35,6,2,"4",39
"220",2010,"FEMALE",1475,NA,"CC",35,6,7,"5",39
"220",2010,"FEMALE",1475,NA,"F",8,5,26,"-",39
"220",2010,"FEMALE",1475,NA,"F",8,5,31,"3",39
"220",2010,"FEMALE",1475,NA,"F",8,6,2,"4",39
"220",2010,"FEMALE",1475,NA,"F",8,6,7,"4.5",39
"220",2010,"FEMALE",1478,NA,"DD",20,5,26,"4",39
"220",2010,"FEMALE",1478,NA,"DD",20,5,31,"4",39
"220",2010,"FEMALE",1478,NA,"DD",20,6,2,"4.5",39
"220",2010,"FEMALE",1478,NA,"DD",20,6,7,"5",39
"220",2010,"FEMALE",1478,NA,"DD",41,5,26,"-",40
"220",2010,"FEMALE",1478,NA,"DD",41,5,31,"4",40
"220",2010,"FEMALE",1478,NA,"DD",41,6,2,"5",40
"220",2010,"FEMALE",1478,NA,"DD",41,6,7,"-",40
"220",2010,"FEMALE",1479,NA,"F",15,5,26,"4",39
"220",2010,"FEMALE",1479,NA,"F",15,5,31,"4",39
"220",2010,"FEMALE",1479,NA,"F",15,6,2,"5",39
"220",2010,"FEMALE",1479,NA,"F",15,6,7,"-",39
"220",2010,"FEMALE",1479,NA,"M",1,5,26,"3",39
"220",2010,"FEMALE",1479,NA,"M",1,5,31,"4",39
"220",2010,"FEMALE",1479,NA,"M",1,6,2,"5",39
"220",2010,"FEMALE",1479,NA,"M",1,6,7,"-",39
"220",2010,"FEMALE",1481,NA,"DD",5,5,26,"-",39
"220",2010,"FEMALE",1481,NA,"DD",5,5,31,"3",39
"220",2010,"FEMALE",1481,NA,"DD",5,6,2,"4",39
"220",2010,"FEMALE",1481,NA,"DD",5,6,7,"5",39
"220",2010,"FEMALE",1481,NA,"Q",43,5,26,"-",40
"220",2010,"FEMALE",1481,NA,"Q",43,5,31,"4",40
"220",2010,"FEMALE",1481,NA,"Q",43,6,2,"5",40
"220",2010,"FEMALE",1481,NA,"Q",43,6,7,"-",40
"220",2010,"FEMALE",1488,NA,"F",36,5,26,"-",39
"220",2010,"FEMALE",1488,NA,"F",36,5,31,"4",39
"220",2010,"FEMALE",1488,NA,"F",36,6,2,"4",39
"220",2010,"FEMALE",1488,NA,"F",36,6,7,"4.5",39
"220",2010,"FEMALE",1488,NA,"H",1,5,26,"-",39
"220",2010,"FEMALE",1488,NA,"H",1,5,31,"4",39
"220",2010,"FEMALE",1488,NA,"H",1,6,2,"4",39
"220",2010,"FEMALE",1488,NA,"H",1,6,7,"4.5",39
"220",2010,"FEMALE",1502,NA,"A",2,5,26,"-",39
"220",2010,"FEMALE",1502,NA,"A",2,5,31,"3",39
"220",2010,"FEMALE",1502,NA,"A",2,6,2,"4",39
"220",2010,"FEMALE",1502,NA,"A",2,6,7,"4",39
"220",2010,"FEMALE",1502,NA,"DD",37,5,26,"-",40
"220",2010,"FEMALE",1502,NA,"DD",37,5,31,"3",40
"220",2010,"FEMALE",1502,NA,"DD",37,6,2,"4",40
"220",2010,"FEMALE",1502,NA,"DD",37,6,7,"4",40
"220",2010,"FEMALE",1503,NA,"A",41,5,26,"-",40
"220",2010,"FEMALE",1503,NA,"A",41,5,31,"4",40
"220",2010,"FEMALE",1503,NA,"A",41,6,2,"4",40
"220",2010,"FEMALE",1503,NA,"A",41,6,7,"-",40
"220",2010,"FEMALE",1503,NA,"Q",17,5,26,"3",39
"220",2010,"FEMALE",1503,NA,"Q",17,5,31,"4",39
"220",2010,"FEMALE",1503,NA,"Q",17,6,2,"4",39
"220",2010,"FEMALE",1503,NA,"Q",17,6,7,"5",39
"220",2010,"FEMALE",1526,NA,"A",14,5,26,"-",39
"220",2010,"FEMALE",1526,NA,"A",14,5,31,"-",39
"220",2010,"FEMALE",1526,NA,"A",14,6,2,"4",39
"220",2010,"FEMALE",1526,NA,"A",14,6,7,"4",39
"220",2010,"FEMALE",1526,NA,"DD",35,5,26,"-",39
"220",2010,"FEMALE",1526,NA,"DD",35,5,31,"-",39
"220",2010,"FEMALE",1526,NA,"DD",35,6,2,"4",39
"220",2010,"FEMALE",1526,NA,"DD",35,6,7,"4",39
"220",2010,"FEMALE",1528,NA,"B",3,5,26,"-",39
"220",2010,"FEMALE",1528,NA,"B",3,5,31,"-",39
"220",2010,"FEMALE",1528,NA,"B",3,6,2,"4",39
"220",2010,"FEMALE",1528,NA,"B",3,6,7,"4",39
"220",2010,"FEMALE",1528,NA,"DD",1,5,26,"-",39
"220",2010,"FEMALE",1528,NA,"DD",1,5,31,"3",39
"220",2010,"FEMALE",1528,NA,"DD",1,6,2,"4",39
"220",2010,"FEMALE",1528,NA,"DD",1,6,7,"4",39
"220",2010,"FEMALE",1531,NA,"A",30,5,26,"-",39
"220",2010,"FEMALE",1531,NA,"A",30,5,31,"3",39
"220",2010,"FEMALE",1531,NA,"A",30,6,2,"4",39
"220",2010,"FEMALE",1531,NA,"A",30,6,7,"4",39
"220",2010,"FEMALE",1531,NA,"B",47,5,26,"-",40
"220",2010,"FEMALE",1531,NA,"B",47,5,31,"3",40
"220",2010,"FEMALE",1531,NA,"B",47,6,2,"4",40
"220",2010,"FEMALE",1531,NA,"B",47,6,7,"4.5",40
"220",2010,"FEMALE",1542,NA,"C",5,5,26,"-",39
"220",2010,"FEMALE",1542,NA,"C",5,5,31,"3",39
"220",2010,"FEMALE",1542,NA,"C",5,6,2,"4",39
"220",2010,"FEMALE",1542,NA,"C",5,6,7,"4",39
"220",2010,"FEMALE",1542,NA,"C",35,5,26,"-",39
"220",2010,"FEMALE",1542,NA,"C",35,5,31,"-",39
"220",2010,"FEMALE",1542,NA,"C",35,6,2,"4",39
"220",2010,"FEMALE",1542,NA,"C",35,6,7,"4",39
"220",2010,"FEMALE",1557,NA,"DD",24,5,26,"-",39
"220",2010,"FEMALE",1557,NA,"DD",24,5,31,"4",39
"220",2010,"FEMALE",1557,NA,"DD",24,6,2,"5",39
"220",2010,"FEMALE",1557,NA,"DD",24,6,7,"-",39
"220",2010,"FEMALE",1557,NA,"DD",31,5,26,"-",39
"220",2010,"FEMALE",1557,NA,"DD",31,5,31,"4",39
"220",2010,"FEMALE",1557,NA,"DD",31,6,2,"4",39
"220",2010,"FEMALE",1557,NA,"DD",31,6,7,"5",39
"220",2010,"FEMALE",1559,NA,"BB",48,5,26,"-",40
"220",2010,"FEMALE",1559,NA,"BB",48,5,31,"4",40
"220",2010,"FEMALE",1559,NA,"BB",48,6,2,"4",40
"220",2010,"FEMALE",1559,NA,"BB",48,6,7,"5",40
"220",2010,"FEMALE",1559,NA,"S",1,5,26,"-",39
"220",2010,"FEMALE",1559,NA,"S",1,5,31,"3",39
"220",2010,"FEMALE",1559,NA,"S",1,6,2,"4",39
"220",2010,"FEMALE",1559,NA,"S",1,6,7,"5",39
"220",2010,"FEMALE",1582,NA,"CC",8,5,26,"-",39
"220",2010,"FEMALE",1582,NA,"CC",8,5,31,"3",39
"220",2010,"FEMALE",1582,NA,"CC",8,6,2,"4",39
"220",2010,"FEMALE",1582,NA,"CC",8,6,7,"4.5",39
"220",2010,"FEMALE",1582,NA,"G",48,5,26,"-",40
"220",2010,"FEMALE",1582,NA,"G",48,5,31,"4",40
"220",2010,"FEMALE",1582,NA,"G",48,6,2,"4",40
"220",2010,"FEMALE",1582,NA,"G",48,6,7,"5",40
"220",2010,"FEMALE",1587,NA,"W",1,5,26,"3",39
"220",2010,"FEMALE",1587,NA,"W",1,5,31,"4",39
"220",2010,"FEMALE",1587,NA,"W",1,6,2,"4",39
"220",2010,"FEMALE",1587,NA,"W",1,6,7,"5",39
"220",2010,"FEMALE",1591,NA,"DD",36,5,26,"-",39
"220",2010,"FEMALE",1591,NA,"DD",36,5,31,"4",39
"220",2010,"FEMALE",1591,NA,"DD",36,6,2,"4",39
"220",2010,"FEMALE",1591,NA,"DD",36,6,7,"5",39
"220",2010,"FEMALE",1591,NA,"O",1,5,26,"3",39
"220",2010,"FEMALE",1591,NA,"O",1,5,31,"4",39
"220",2010,"FEMALE",1591,NA,"O",1,6,2,"4",39
"220",2010,"FEMALE",1591,NA,"O",1,6,7,"5",39
"220",2010,"FEMALE",1592,NA,"DD",38,5,26,"-",40
"220",2010,"FEMALE",1592,NA,"DD",38,5,31,"4",40
"220",2010,"FEMALE",1592,NA,"DD",38,6,2,"4",40
"220",2010,"FEMALE",1592,NA,"DD",38,6,7,"5",40
"220",2010,"FEMALE",1592,NA,"M",45,5,26,"-",40
"220",2010,"FEMALE",1592,NA,"M",45,5,31,"3",40
"220",2010,"FEMALE",1592,NA,"M",45,6,2,"4",40
"220",2010,"FEMALE",1592,NA,"M",45,6,7,"5",40
"220",2010,"FEMALE",1597,NA,"DD",30,5,26,"-",39
"220",2010,"FEMALE",1597,NA,"DD",30,5,31,"3",39
"220",2010,"FEMALE",1597,NA,"DD",30,6,2,"4",39
"220",2010,"FEMALE",1597,NA,"DD",30,6,7,"4.5",39
"220",2010,"FEMALE",1597,NA,"J",2,5,26,"-",39
"220",2010,"FEMALE",1597,NA,"J",2,5,31,"3",39
"220",2010,"FEMALE",1597,NA,"J",2,6,2,"4",39
"220",2010,"FEMALE",1597,NA,"J",2,6,7,"4.5",39
"220",2010,"FEMALE",1598,NA,"C",47,5,26,"-",40
"220",2010,"FEMALE",1598,NA,"C",47,5,31,"4",40
"220",2010,"FEMALE",1598,NA,"C",47,6,2,"4",40
"220",2010,"FEMALE",1598,NA,"C",47,6,7,"4",40
"220",2010,"FEMALE",1598,NA,"DD",19,5,26,"-",39
"220",2010,"FEMALE",1598,NA,"DD",19,5,31,"3",39
"220",2010,"FEMALE",1598,NA,"DD",19,6,2,"4",39
"220",2010,"FEMALE",1598,NA,"DD",19,6,7,"4.5",39
"220",2010,"MALE",980,NA,"DD",3,5,26,"-",39
"220",2010,"MALE",980,NA,"DD",3,5,31,"4",39
"220",2010,"MALE",980,NA,"DD",3,6,2,"4",39
"220",2010,"MALE",980,NA,"DD",3,6,7,"4",39
"220",2010,"MALE",980,NA,"DD",15,5,26,"-",39
"220",2010,"MALE",980,NA,"DD",15,5,31,"4",39
"220",2010,"MALE",980,NA,"DD",15,6,2,"4",39
"220",2010,"MALE",980,NA,"DD",15,6,7,"4",39
"220",2010,"MALE",984,NA,"A",46,5,26,"-",40
"220",2010,"MALE",984,NA,"A",46,5,31,"4",40
"220",2010,"MALE",984,NA,"A",46,6,2,"4",40
"220",2010,"MALE",984,NA,"A",46,6,7,"4",40
"220",2010,"MALE",984,NA,"C",8,5,26,"4",39
"220",2010,"MALE",984,NA,"C",8,5,31,"4",39
"220",2010,"MALE",984,NA,"C",8,6,2,"4",39
"220",2010,"MALE",984,NA,"C",8,6,7,"4",39
"220",2010,"MALE",985,NA,"A",27,5,26,"-",39
"220",2010,"MALE",985,NA,"A",27,5,31,"4",39
"220",2010,"MALE",985,NA,"A",27,6,2,"-",39
"220",2010,"MALE",985,NA,"A",27,6,7,"-",39
"220",2010,"MALE",985,NA,"A",36,5,26,"-",39
"220",2010,"MALE",985,NA,"A",36,5,31,"4",39
"220",2010,"MALE",985,NA,"A",36,6,2,"4",39
"220",2010,"MALE",985,NA,"A",36,6,7,"-",39
"220",2010,"MALE",988,NA,"A",37,5,26,"-",40
"220",2010,"MALE",988,NA,"A",37,5,31,"4",40
"220",2010,"MALE",988,NA,"A",37,6,2,"4",40
"220",2010,"MALE",988,NA,"A",37,6,7,"-",40
"220",2010,"MALE",988,NA,"L",47,5,26,"-",40
"220",2010,"MALE",988,NA,"L",47,5,31,"4",40
"220",2010,"MALE",988,NA,"L",47,6,2,"4",40
"220",2010,"MALE",988,NA,"L",47,6,7,"-",40
"220",2010,"MALE",1472,NA,"A",45,5,26,"-",40
"220",2010,"MALE",1472,NA,"A",45,5,31,"4",40
"220",2010,"MALE",1472,NA,"A",45,6,2,"4",40
"220",2010,"MALE",1472,NA,"A",45,6,7,"4",40
"220",2010,"MALE",1472,NA,"B",1,5,26,"-",39
"220",2010,"MALE",1472,NA,"B",1,5,31,"4",39
"220",2010,"MALE",1472,NA,"B",1,6,2,"4",39
"220",2010,"MALE",1472,NA,"B",1,6,7,"4",39
"220",2010,"MALE",1475,NA,"CC",35,5,26,"-",39
"220",2010,"MALE",1475,NA,"CC",35,5,31,"4",39
"220",2010,"MALE",1475,NA,"CC",35,6,2,"4",39
"220",2010,"MALE",1475,NA,"CC",35,6,7,"4",39
"220",2010,"MALE",1475,NA,"F",8,5,26,"4",39
"220",2010,"MALE",1475,NA,"F",8,5,31,"4",39
"220",2010,"MALE",1475,NA,"F",8,6,2,"4",39
"220",2010,"MALE",1475,NA,"F",8,6,7,"4",39
"220",2010,"MALE",1478,NA,"DD",20,5,26,"4",39
"220",2010,"MALE",1478,NA,"DD",20,5,31,"4",39
"220",2010,"MALE",1478,NA,"DD",20,6,2,"4",39
"220",2010,"MALE",1478,NA,"DD",20,6,7,"-",39
"220",2010,"MALE",1478,NA,"DD",41,5,26,"-",40
"220",2010,"MALE",1478,NA,"DD",41,5,31,"4",40
"220",2010,"MALE",1478,NA,"DD",41,6,2,"4",40
"220",2010,"MALE",1478,NA,"DD",41,6,7,"-",40
"220",2010,"MALE",1479,NA,"F",15,5,26,"4",39
"220",2010,"MALE",1479,NA,"F",15,5,31,"4",39
"220",2010,"MALE",1479,NA,"F",15,6,2,"-",39
"220",2010,"MALE",1479,NA,"F",15,6,7,"-",39
"220",2010,"MALE",1479,NA,"M",1,5,26,"4",39
"220",2010,"MALE",1479,NA,"M",1,5,31,"4",39
"220",2010,"MALE",1479,NA,"M",1,6,2,"4",39
"220",2010,"MALE",1479,NA,"M",1,6,7,"4",39
"220",2010,"MALE",1481,NA,"DD",5,5,26,"4",39
"220",2010,"MALE",1481,NA,"DD",5,5,31,"4",39
"220",2010,"MALE",1481,NA,"DD",5,6,2,"4",39
"220",2010,"MALE",1481,NA,"DD",5,6,7,"4",39
"220",2010,"MALE",1481,NA,"Q",43,5,26,"-",40
"220",2010,"MALE",1481,NA,"Q",43,5,31,"4",40
"220",2010,"MALE",1481,NA,"Q",43,6,2,"-",40
"220",2010,"MALE",1481,NA,"Q",43,6,7,"-",40
"220",2010,"MALE",1488,NA,"F",36,5,26,"-",39
"220",2010,"MALE",1488,NA,"F",36,5,31,"4",39
"220",2010,"MALE",1488,NA,"F",36,6,2,"4",39
"220",2010,"MALE",1488,NA,"F",36,6,7,"-",39
"220",2010,"MALE",1488,NA,"H",1,5,26,"4",39
"220",2010,"MALE",1488,NA,"H",1,5,31,"4",39
"220",2010,"MALE",1488,NA,"H",1,6,2,"4",39
"220",2010,"MALE",1488,NA,"H",1,6,7,"4",39
"220",2010,"MALE",1502,NA,"A",2,5,26,"-",39
"220",2010,"MALE",1502,NA,"A",2,5,31,"4",39
"220",2010,"MALE",1502,NA,"A",2,6,2,"4",39
"220",2010,"MALE",1502,NA,"A",2,6,7,"4",39
"220",2010,"MALE",1502,NA,"DD",37,5,26,"-",40
"220",2010,"MALE",1502,NA,"DD",37,5,31,"4",40
"220",2010,"MALE",1502,NA,"DD",37,6,2,"4",40
